rt,trial_type,trial_index,time_elapsed,responses,stimulus,stimulus_block,stimulus_side,key_press,time_post_trial,subject,is_fullscreen,trial_began,os,browser,mobile,flash,cookies,screen_size,block,sub_block,is_stimulus
4074.6,bRMS,28,472665,,,,0,Q,400,1,TRUE,0,Windows 10,Chrome 100 (100.0.4896.60),FALSE,no check,TRUE,,63,63,
2492.6,bRMS,29,474041,,,,1,Q,400,1,TRUE,0,Windows 10,Chrome 100 (100.0.4896.60),FALSE,no check,TRUE,,63,63,
2267.1,bRMS,30,475416,,,,1,P,400,1,TRUE,0,Windows 10,Chrome 100 (100.0.4896.60),FALSE,no check,TRUE,,63,63,
1971,bRMS,31,476505,,,,0,Q,400,1,TRUE,0,Windows 10,Chrome 100 (100.0.4896.60),FALSE,no check,TRUE,,63,63,
1900.3,bRMS,32,477801,,,,1,Q,400,1,TRUE,0,Windows 10,Chrome 100 (100.0.4896.60),FALSE,no check,TRUE,,63,63,
2941.8,bRMS,33,479929,,,,1,P,400,1,TRUE,0,Windows 10,Chrome 100 (100.0.4896.60),FALSE,no check,TRUE,,63,63,
3074.8,bRMS,34,481369,,,,0,Q,400,1,TRUE,0,Windows 10,Chrome 100 (100.0.4896.60),FALSE,no check,TRUE,,63,63,
2187.7,bRMS,35,482601,,,,1,P,400,1,TRUE,0,Windows 10,Chrome 100 (100.0.4896.60),FALSE,no check,TRUE,,63,63,
1874.1,bRMS,36,483737,,,,0,P,400,1,TRUE,0,Windows 10,Chrome 100 (100.0.4896.60),FALSE,no check,TRUE,,63,63,
1674.2,bRMS,37,484761,,,,0,Q,400,1,TRUE,0,Windows 10,Chrome 100 (100.0.4896.60),FALSE,no check,TRUE,,63,63,
1500.7,bRMS,38,485737,,,,1,P,400,1,TRUE,0,Windows 10,Chrome 100 (100.0.4896.60),FALSE,no check,TRUE,,63,63,
1973.1,bRMS,39,487225,,,,0,Q,400,1,TRUE,0,Windows 10,Chrome 100 (100.0.4896.60),FALSE,no check,TRUE,,63,63,
2452.5,bRMS,40,488681,,,,1,P,400,1,TRUE,0,Windows 10,Chrome 100 (100.0.4896.60),FALSE,no check,TRUE,,63,63,
2512,bRMS,41,490217,,,,0,P,400,1,TRUE,0,Windows 10,Chrome 100 (100.0.4896.60),FALSE,no check,TRUE,,63,63,
2951.9,bRMS,42,492122,,,,0,P,400,1,TRUE,0,Windows 10,Chrome 100 (100.0.4896.60),FALSE,no check,TRUE,,63,63,
2634.8,bRMS,43,493337,,,,0,P,400,1,TRUE,0,Windows 10,Chrome 100 (100.0.4896.60),FALSE,no check,TRUE,,63,63,
2030.2,bRMS,44,494649,,,,0,P,400,1,TRUE,0,Windows 10,Chrome 100 (100.0.4896.60),FALSE,no check,TRUE,,63,63,
1817.2,bRMS,45,495641,,,,0,P,400,1,TRUE,0,Windows 10,Chrome 100 (100.0.4896.60),FALSE,no check,TRUE,,63,63,
1744.6,bRMS,46,496873,,,,0,P,400,1,TRUE,0,Windows 10,Chrome 100 (100.0.4896.60),FALSE,no check,TRUE,,63,63,
2148.3,bRMS,47,498281,,,,0,Q,400,1,TRUE,0,Windows 10,Chrome 100 (100.0.4896.60),FALSE,no check,TRUE,,63,63,
2005.3,bRMS,48,499369,,,,1,Q,400,1,TRUE,0,Windows 10,Chrome 100 (100.0.4896.60),FALSE,no check,TRUE,,63,63,
1979,bRMS,49,500744,,,,1,P,400,1,TRUE,0,Windows 10,Chrome 100 (100.0.4896.60),FALSE,no check,TRUE,,63,63,
2353.7,bRMS,50,502216,,,,0,Q,400,1,TRUE,0,Windows 10,Chrome 100 (100.0.4896.60),FALSE,no check,TRUE,,63,63,
2454.3,bRMS,51,503689,,,,1,Q,400,1,TRUE,0,Windows 10,Chrome 100 (100.0.4896.60),FALSE,no check,TRUE,,63,63,
2191.4,bRMS,52,504905,,,,1,Q,400,1,TRUE,0,Windows 10,Chrome 100 (100.0.4896.60),FALSE,no check,TRUE,,63,63,
3047.5,bRMS,53,507225,,,,1,Q,400,1,TRUE,0,Windows 10,Chrome 100 (100.0.4896.60),FALSE,no check,TRUE,,63,63,
3308.9,bRMS,54,508697,,,,1,P,400,1,TRUE,0,Windows 10,Chrome 100 (100.0.4896.60),FALSE,no check,TRUE,,63,63,
2309.5,bRMS,55,510025,,,,0,Q,400,1,TRUE,0,Windows 10,Chrome 100 (100.0.4896.60),FALSE,no check,TRUE,,63,63,
2142.4,bRMS,56,511320,,,,1,P,400,1,TRUE,0,Windows 10,Chrome 100 (100.0.4896.60),FALSE,no check,TRUE,,63,63,
2529.3,bRMS,57,513050,,,,0,P,400,1,TRUE,0,Windows 10,Chrome 100 (100.0.4896.60),FALSE,no check,TRUE,,63,63,
2879,bRMS,58,514681,,,,0,P,400,1,TRUE,0,Windows 10,Chrome 100 (100.0.4896.60),FALSE,no check,TRUE,,63,63,
2455.5,bRMS,59,515993,,,,0,Q,400,1,TRUE,0,Windows 10,Chrome 100 (100.0.4896.60),FALSE,no check,TRUE,,63,63,
2125.8,bRMS,60,517288,,,,1,Q,400,1,TRUE,0,Windows 10,Chrome 100 (100.0.4896.60),FALSE,no check,TRUE,,63,63,
1804.7,bRMS,61,518280,,,,1,Q,400,1,TRUE,0,Windows 10,Chrome 100 (100.0.4896.60),FALSE,no check,TRUE,,63,63,
1541.5,bRMS,62,519321,,,,1,Q,400,1,TRUE,0,Windows 10,Chrome 100 (100.0.4896.60),FALSE,no check,TRUE,,63,63,
2759.7,bRMS,63,521529,,,,1,P,400,1,TRUE,0,Windows 10,Chrome 100 (100.0.4896.60),FALSE,no check,TRUE,,63,63,
3025.6,bRMS,64,522841,,,,0,P,400,1,TRUE,0,Windows 10,Chrome 100 (100.0.4896.60),FALSE,no check,TRUE,,63,63,
1960.8,bRMS,65,523977,,,,0,Q,400,1,TRUE,0,Windows 10,Chrome 100 (100.0.4896.60),FALSE,no check,TRUE,,63,63,
2112.1,bRMS,66,525433,,,,1,P,400,1,TRUE,0,Windows 10,Chrome 100 (100.0.4896.60),FALSE,no check,TRUE,,63,63,
2020.6,bRMS,67,526489,,,,0,Q,400,1,TRUE,0,Windows 10,Chrome 100 (100.0.4896.60),FALSE,no check,TRUE,,63,63,
1623,bRMS,68,527545,,,,1,Q,400,1,TRUE,0,Windows 10,Chrome 100 (100.0.4896.60),FALSE,no check,TRUE,,63,63,
1532.5,bRMS,69,528504,,,,1,Q,400,1,TRUE,0,Windows 10,Chrome 100 (100.0.4896.60),FALSE,no check,TRUE,,63,63,
1714,bRMS,70,529752,,,,1,P,400,1,TRUE,0,Windows 10,Chrome 100 (100.0.4896.60),FALSE,no check,TRUE,,63,63,
2308.9,bRMS,71,531305,,,,0,P,400,1,TRUE,0,Windows 10,Chrome 100 (100.0.4896.60),FALSE,no check,TRUE,,63,63,
598.1,bRMS,72,532393,,,,0,P,400,1,TRUE,0,Windows 10,Chrome 100 (100.0.4896.60),FALSE,no check,TRUE,,63,63,
565.6,bRMS,73,533449,,,,0,P,400,1,TRUE,0,Windows 10,Chrome 100 (100.0.4896.60),FALSE,no check,TRUE,,63,63,
496.3000001,bRMS,74,534425,,,,1,P,400,1,TRUE,0,Windows 10,Chrome 100 (100.0.4896.60),FALSE,no check,TRUE,,63,63,
1314.7,bRMS,75,536233,,,,0,P,400,1,TRUE,0,Windows 10,Chrome 100 (100.0.4896.60),FALSE,no check,TRUE,,63,63,
1097,bRMS,76,537816,,,,0,P,400,1,TRUE,0,Windows 10,Chrome 100 (100.0.4896.60),FALSE,no check,TRUE,,63,63,
795.7,bRMS,77,539113,,,,1,Q,400,1,TRUE,0,Windows 10,Chrome 100 (100.0.4896.60),FALSE,no check,TRUE,,63,63,
969.2,bRMS,78,540569,,,,0,P,400,1,TRUE,0,Windows 10,Chrome 100 (100.0.4896.60),FALSE,no check,TRUE,,63,63,
511.5,bRMS,79,541560,,,,0,P,400,1,TRUE,0,Windows 10,Chrome 100 (100.0.4896.60),FALSE,no check,TRUE,,63,63,
657.9,bRMS,80,542713,,,,0,P,400,1,TRUE,0,Windows 10,Chrome 100 (100.0.4896.60),FALSE,no check,TRUE,,63,63,
699.8000001,bRMS,81,543897,,,,1,Q,400,1,TRUE,0,Windows 10,Chrome 100 (100.0.4896.60),FALSE,no check,TRUE,,63,63,
591.7,bRMS,82,544969,,,,1,Q,400,1,TRUE,0,Windows 10,Chrome 100 (100.0.4896.60),FALSE,no check,TRUE,,63,63,
1124.1,bRMS,83,546585,,,,0,P,400,1,TRUE,0,Windows 10,Chrome 100 (100.0.4896.60),FALSE,no check,TRUE,,63,63,
975.6,bRMS,84,548040,,,,0,P,400,1,TRUE,0,Windows 10,Chrome 100 (100.0.4896.60),FALSE,no check,TRUE,,63,63,
752.1,bRMS,85,549289,,,,1,Q,400,1,TRUE,0,Windows 10,Chrome 100 (100.0.4896.60),FALSE,no check,TRUE,,63,63,
11430,instructions,86,561126,,,,,,,,,,,,,,,,,,
null,image-cpt,87,563332,,,training,,null,,,,,,,,,,,,,FALSE
424,image-cpt,88,566553,,,training,,32,,,,,,,,,,,,,TRUE
419,image-cpt,89,569772,,,training,,32,,,,,,,,,,,,,TRUE
401,image-cpt,90,572482,,,training,,32,,,,,,,,,,,,,TRUE
null,image-cpt,91,574698,,,training,,null,,,,,,,,,,,,,FALSE
null,image-cpt,92,576419,,,training,,null,,,,,,,,,,,,,FALSE
null,image-cpt,93,578633,,,training,,null,,,,,,,,,,,,,FALSE
null,image-cpt,94,580851,,,training,,null,,,,,,,,,,,,,FALSE
null,image-cpt,95,584066,,,training,,null,,,,,,,,,,,,,FALSE
395,image-cpt,96,586280,,,training,,32,,,,,,,,,,,,,TRUE
null,image-cpt,97,588987,,,training,,null,,,,,,,,,,,,,FALSE
null,image-cpt,98,591200,,,training,,null,,,,,,,,,,,,,FALSE
null,image-cpt,99,594419,,,training,,null,,,,,,,,,,,,,FALSE
426,image-cpt,100,596635,,,training,,32,,,,,,,,,,,,,TRUE
null,image-cpt,101,598356,,,training,,null,,,,,,,,,,,,,FALSE
376,image-cpt,102,601571,,,training,,32,,,,,,,,,,,,,TRUE
346,image-cpt,103,604788,,,training,,32,,,,,,,,,,,,,TRUE
329,image-cpt,104,606510,,,training,,32,,,,,,,,,,,,,TRUE
null,image-cpt,105,608724,,,training,,null,,,,,,,,,,,,,FALSE
393,image-cpt,106,611431,,,training,,32,,,,,,,,,,,,,TRUE
null,image-cpt,107,614141,,,training,,null,,,,,,,,,,,,,FALSE
384,image-cpt,108,615862,,,training,,32,,,,,,,,,,,,,TRUE
null,image-cpt,109,617583,,,training,,null,,,,,,,,,,,,,FALSE
3438,instructions,110,621022,,,,,,,,,,,,,,,,,,
719,image-cpt,111,622728,,,,,32,,,,,,,,,,,,,TRUE
357,image-cpt,112,625436,,,,,32,,,,,,,,,,,,,TRUE
321,image-cpt,113,628656,,,,,32,,,,,,,,,,,,,TRUE
null,image-cpt,114,631367,,,,,null,,,,,,,,,,,,,FALSE
null,image-cpt,115,633089,,,,,null,,,,,,,,,,,,,FALSE
411,image-cpt,116,634812,,,,,32,,,,,,,,,,,,,TRUE
null,image-cpt,117,637522,,,,,null,,,,,,,,,,,,,FALSE
null,image-cpt,118,639737,,,,,null,,,,,,,,,,,,,FALSE
403,image-cpt,119,642955,,,,,32,,,,,,,,,,,,,TRUE
370,image-cpt,120,644677,,,,,32,,,,,,,,,,,,,TRUE
null,image-cpt,121,647387,,,,,null,,,,,,,,,,,,,FALSE
null,image-cpt,122,649108,,,,,null,,,,,,,,,,,,,FALSE
null,image-cpt,123,652326,,,,,null,,,,,,,,,,,,,FALSE
311,image-cpt,124,655034,,,,,32,,,,,,,,,,,,,TRUE
null,image-cpt,125,656757,,,,,null,,,,,,,,,,,,,FALSE
null,image-cpt,126,659466,,,,,null,,,,,,,,,,,,,FALSE
323,image-cpt,127,661680,,,,,32,,,,,,,,,,,,,TRUE
397,image-cpt,128,663387,,,,,32,,,,,,,,,,,,,TRUE
402,image-cpt,129,666095,,,,,32,,,,,,,,,,,,,TRUE
null,image-cpt,130,669311,,,,,null,,,,,,,,,,,,,FALSE
397,image-cpt,131,672020,,,,,32,,,,,,,,,,,,,TRUE
null,image-cpt,132,674730,,,,,null,,,,,,,,,,,,,FALSE
null,image-cpt,133,676451,,,,,null,,,,,,,,,,,,,FALSE
null,image-cpt,134,678171,,,,,null,,,,,,,,,,,,,FALSE
386,image-cpt,135,679891,,,,,32,,,,,,,,,,,,,TRUE
null,image-cpt,136,682600,,,,,null,,,,,,,,,,,,,FALSE
405,image-cpt,137,684321,,,,,32,,,,,,,,,,,,,TRUE
428,image-cpt,138,687543,,,,,32,,,,,,,,,,,,,TRUE
326,image-cpt,139,690254,,,,,32,,,,,,,,,,,,,TRUE
null,image-cpt,140,691976,,,,,null,,,,,,,,,,,,,FALSE
405,image-cpt,141,695195,,,,,32,,,,,,,,,,,,,TRUE
null,image-cpt,142,696915,,,,,null,,,,,,,,,,,,,FALSE
null,image-cpt,143,699623,,,,,null,,,,,,,,,,,,,FALSE
293,image-cpt,144,702332,,,,,32,,,,,,,,,,,,,TRUE
null,image-cpt,145,705551,,,,,null,,,,,,,,,,,,,FALSE
null,image-cpt,146,707272,,,,,null,,,,,,,,,,,,,FALSE
null,image-cpt,147,709487,,,,,null,,,,,,,,,,,,,FALSE
null,image-cpt,148,712705,,,,,null,,,,,,,,,,,,,FALSE
null,image-cpt,149,714922,,,,,null,,,,,,,,,,,,,FALSE
466,image-cpt,150,716644,,,,,32,,,,,,,,,,,,,TRUE
null,image-cpt,151,719350,,,,,null,,,,,,,,,,,,,FALSE
null,image-cpt,152,721560,,,,,null,,,,,,,,,,,,,FALSE
null,image-cpt,153,723780,,,,,null,,,,,,,,,,,,,FALSE
null,image-cpt,154,725995,,,,,null,,,,,,,,,,,,,FALSE
null,image-cpt,155,727713,,,,,null,,,,,,,,,,,,,FALSE
null,image-cpt,156,729435,,,,,null,,,,,,,,,,,,,FALSE
null,image-cpt,157,731153,,,,,null,,,,,,,,,,,,,FALSE
null,image-cpt,158,734370,,,,,null,,,,,,,,,,,,,FALSE
null,image-cpt,159,737082,,,,,null,,,,,,,,,,,,,FALSE
null,image-cpt,160,739296,,,,,null,,,,,,,,,,,,,FALSE
477,image-cpt,161,741015,,,,,32,,,,,,,,,,,,,TRUE
null,image-cpt,162,743232,,,,,null,,,,,,,,,,,,,FALSE
null,image-cpt,163,744952,,,,,null,,,,,,,,,,,,,FALSE
null,image-cpt,164,748171,,,,,null,,,,,,,,,,,,,FALSE
null,image-cpt,165,751392,,,,,null,,,,,,,,,,,,,FALSE
317,image-cpt,166,753608,,,,,32,,,,,,,,,,,,,TRUE
null,image-cpt,167,755820,,,,,null,,,,,,,,,,,,,FALSE
401,image-cpt,168,757540,,,,,32,,,,,,,,,,,,,TRUE
457,image-cpt,169,759758,,,,,32,,,,,,,,,,,,,TRUE
302,image-cpt,170,762469,,,,,32,,,,,,,,,,,,,TRUE
null,image-cpt,171,764686,,,,,null,,,,,,,,,,,,,FALSE
null,image-cpt,172,766902,,,,,null,,,,,,,,,,,,,FALSE
311,image-cpt,173,769119,,,,,32,,,,,,,,,,,,,TRUE
398,image-cpt,174,771333,,,,,32,,,,,,,,,,,,,TRUE
null,image-cpt,175,774043,,,,,null,,,,,,,,,,,,,FALSE
null,image-cpt,176,776259,,,,,null,,,,,,,,,,,,,FALSE
442,image-cpt,177,779478,,,,,32,,,,,,,,,,,,,TRUE
423,image-cpt,178,782187,,,,,32,,,,,,,,,,,,,TRUE
321,image-cpt,179,785403,,,,,32,,,,,,,,,,,,,TRUE
354,image-cpt,180,788110,,,,,32,,,,,,,,,,,,,TRUE
398,image-cpt,181,790819,,,,,32,,,,,,,,,,,,,TRUE
null,image-cpt,182,794035,,,,,null,,,,,,,,,,,,,FALSE
null,image-cpt,183,795754,,,,,null,,,,,,,,,,,,,FALSE
null,image-cpt,184,798974,,,,,null,,,,,,,,,,,,,FALSE
null,image-cpt,185,801681,,,,,null,,,,,,,,,,,,,FALSE
null,image-cpt,186,804903,,,,,null,,,,,,,,,,,,,FALSE
470,image-cpt,187,807116,,,,,32,,,,,,,,,,,,,TRUE
null,image-cpt,188,809825,,,,,null,,,,,,,,,,,,,FALSE
443,image-cpt,189,812039,,,,,32,,,,,,,,,,,,,TRUE
549,image-cpt,190,815260,,,,,32,,,,,,,,,,,,,TRUE
null,image-cpt,191,817471,,,,,null,,,,,,,,,,,,,TRUE
334,image-cpt,192,819683,,,,,32,,,,,,,,,,,,,TRUE
null,image-cpt,193,821405,,,,,null,,,,,,,,,,,,,FALSE
null,image-cpt,194,823127,,,,,null,,,,,,,,,,,,,FALSE
406,image-cpt,195,824845,,,,,32,,,,,,,,,,,,,TRUE
464,image-cpt,196,826567,,,,,32,,,,,,,,,,,,,TRUE
406,image-cpt,197,829277,,,,,32,,,,,,,,,,,,,TRUE
null,image-cpt,198,831493,,,,,null,,,,,,,,,,,,,FALSE
295,image-cpt,199,834712,,,,,32,,,,,,,,,,,,,TRUE
341,image-cpt,200,836924,,,,,32,,,,,,,,,,,,,TRUE
null,image-cpt,201,838645,,,,,null,,,,,,,,,,,,,FALSE
423,image-cpt,202,841355,,,,,32,,,,,,,,,,,,,TRUE
null,image-cpt,203,843077,,,,,null,,,,,,,,,,,,,FALSE
null,image-cpt,204,845289,,,,,null,,,,,,,,,,,,,FALSE
null,image-cpt,205,847011,,,,,null,,,,,,,,,,,,,FALSE
null,image-cpt,206,849732,,,,,null,,,,,,,,,,,,,FALSE
null,image-cpt,207,851948,,,,,null,,,,,,,,,,,,,FALSE
545,image-cpt,208,854658,,,,,32,,,,,,,,,,,,,TRUE
null,image-cpt,209,857875,,,,,null,,,,,,,,,,,,,FALSE
null,image-cpt,210,860091,,,,,null,,,,,,,,,,,,,FALSE
null,image-cpt,211,861811,,,,,null,,,,,,,,,,,,,FALSE
null,image-cpt,212,865031,,,,,null,,,,,,,,,,,,,FALSE
325,image-cpt,213,867741,,,,,32,,,,,,,,,,,,,TRUE
null,image-cpt,214,870461,,,,,null,,,,,,,,,,,,,FALSE
383,image-cpt,215,872182,,,,,32,,,,,,,,,,,,,TRUE
null,image-cpt,216,873905,,,,,null,,,,,,,,,,,,,FALSE
443,image-cpt,217,876614,,,,,32,,,,,,,,,,,,,TRUE
null,image-cpt,218,878828,,,,,null,,,,,,,,,,,,,FALSE
null,image-cpt,219,881536,,,,,null,,,,,,,,,,,,,FALSE
459,image-cpt,220,883259,,,,,32,,,,,,,,,,,,,TRUE
417,image-cpt,221,885473,,,,,32,,,,,,,,,,,,,TRUE
null,image-cpt,222,888183,,,,,null,,,,,,,,,,,,,FALSE
405,image-cpt,223,891392,,,,,32,,,,,,,,,,,,,TRUE
332,image-cpt,224,893608,,,,,32,,,,,,,,,,,,,TRUE
372,image-cpt,225,895825,,,,,32,,,,,,,,,,,,,TRUE
null,image-cpt,226,898041,,,,,null,,,,,,,,,,,,,FALSE
null,image-cpt,227,900761,,,,,null,,,,,,,,,,,,,FALSE
null,image-cpt,228,903468,,,,,null,,,,,,,,,,,,,FALSE
null,image-cpt,229,906178,,,,,null,,,,,,,,,,,,,FALSE
null,image-cpt,230,908395,,,,,null,,,,,,,,,,,,,FALSE
433,image-cpt,231,911612,,,,,32,,,,,,,,,,,,,TRUE
null,image-cpt,232,913833,,,,,null,,,,,,,,,,,,,FALSE
null,image-cpt,233,916551,,,,,null,,,,,,,,,,,,,FALSE
357,image-cpt,234,918765,,,,,32,,,,,,,,,,,,,TRUE
367,image-cpt,235,921484,,,,,32,,,,,,,,,,,,,TRUE
null,image-cpt,236,924700,,,,,null,,,,,,,,,,,,,FALSE
384,image-cpt,237,927411,,,,,32,,,,,,,,,,,,,TRUE
457,image-cpt,238,929628,,,,,32,,,,,,,,,,,,,TRUE
352,image-cpt,239,932347,,,,,32,,,,,,,,,,,,,TRUE
null,image-cpt,240,934564,,,,,null,,,,,,,,,,,,,FALSE
312,image-cpt,241,936284,,,,,32,,,,,,,,,,,,,TRUE
416,image-cpt,242,938995,,,,,32,,,,,,,,,,,,,TRUE
null,image-cpt,243,941211,,,,,null,,,,,,,,,,,,,FALSE
417,image-cpt,244,944429,,,,,32,,,,,,,,,,,,,TRUE
383,image-cpt,245,946151,,,,,32,,,,,,,,,,,,,TRUE
389,image-cpt,246,949363,,,,,32,,,,,,,,,,,,,TRUE
null,image-cpt,247,952085,,,,,null,,,,,,,,,,,,,FALSE
391,image-cpt,248,953804,,,,,32,,,,,,,,,,,,,TRUE
431,image-cpt,249,955526,,,,,32,,,,,,,,,,,,,TRUE
null,image-cpt,250,958237,,,,,null,,,,,,,,,,,,,FALSE
null,image-cpt,251,960453,,,,,null,,,,,,,,,,,,,FALSE
null,image-cpt,252,962665,,,,,null,,,,,,,,,,,,,FALSE
null,image-cpt,253,965883,,,,,null,,,,,,,,,,,,,FALSE
369,image-cpt,254,969099,,,,,32,,,,,,,,,,,,,TRUE
null,image-cpt,255,971313,,,,,null,,,,,,,,,,,,,FALSE
362,image-cpt,256,973035,,,,,32,,,,,,,,,,,,,TRUE
385,image-cpt,257,974757,,,,,32,,,,,,,,,,,,,TRUE
null,image-cpt,258,977975,,,,,null,,,,,,,,,,,,,FALSE
388,image-cpt,259,981192,,,,,32,,,,,,,,,,,,,TRUE
null,image-cpt,260,982912,,,,,null,,,,,,,,,,,,,FALSE
444,image-cpt,261,984632,,,,,32,,,,,,,,,,,,,TRUE
null,image-cpt,262,986845,,,,,null,,,,,,,,,,,,,FALSE
null,image-cpt,263,989062,,,,,null,,,,,,,,,,,,,FALSE
null,image-cpt,264,992281,,,,,null,,,,,,,,,,,,,FALSE
339,image-cpt,265,994493,,,,,32,,,,,,,,,,,,,TRUE
623,image-cpt,266,997199,,,,,32,,,,,,,,,,,,,TRUE
316,image-cpt,267,999415,,,,,32,,,,,,,,,,,,,TRUE
421,image-cpt,268,1002123,,,,,32,,,,,,,,,,,,,TRUE
null,image-cpt,269,1004833,,,,,null,,,,,,,,,,,,,FALSE
395,image-cpt,270,1007047,,,,,32,,,,,,,,,,,,,TRUE
null,image-cpt,271,1010267,,,,,null,,,,,,,,,,,,,FALSE
336,image-cpt,272,1012977,,,,,32,,,,,,,,,,,,,TRUE
null,image-cpt,273,1015686,,,,,null,,,,,,,,,,,,,FALSE
null,image-cpt,274,1018905,,,,,null,,,,,,,,,,,,,FALSE
370,image-cpt,275,1021614,,,,,32,,,,,,,,,,,,,TRUE
398,image-cpt,276,1024834,,,,,32,,,,,,,,,,,,,TRUE
345,image-cpt,277,1028057,,,,,32,,,,,,,,,,,,,TRUE
null,image-cpt,278,1031276,,,,,null,,,,,,,,,,,,,FALSE
null,image-cpt,279,1033490,,,,,null,,,,,,,,,,,,,FALSE
null,image-cpt,280,1035701,,,,,null,,,,,,,,,,,,,FALSE
null,image-cpt,281,1038921,,,,,null,,,,,,,,,,,,,FALSE
387,image-cpt,282,1041628,,,,,32,,,,,,,,,,,,,TRUE
null,image-cpt,283,1044845,,,,,null,,,,,,,,,,,,,FALSE
302,image-cpt,284,1048060,,,,,32,,,,,,,,,,,,,TRUE
null,image-cpt,285,1049778,,,,,null,,,,,,,,,,,,,FALSE
null,image-cpt,286,1052999,,,,,null,,,,,,,,,,,,,FALSE
325,image-cpt,287,1055215,,,,,32,,,,,,,,,,,,,TRUE
null,image-cpt,288,1057922,,,,,null,,,,,,,,,,,,,FALSE
null,image-cpt,289,1061140,,,,,null,,,,,,,,,,,,,FALSE
null,image-cpt,290,1064359,,,,,null,,,,,,,,,,,,,FALSE
372,image-cpt,291,1067578,,,,,32,,,,,,,,,,,,,TRUE
434,image-cpt,292,1069794,,,,,32,,,,,,,,,,,,,TRUE
null,image-cpt,293,1071515,,,,,null,,,,,,,,,,,,,FALSE
401,image-cpt,294,1073233,,,,,32,,,,,,,,,,,,,TRUE
null,image-cpt,295,1076454,,,,,null,,,,,,,,,,,,,FALSE
null,image-cpt,296,1079175,,,,,null,,,,,,,,,,,,,FALSE
389,image-cpt,297,1081883,,,,,32,,,,,,,,,,,,,TRUE
