rt,trial_type,trial_index,time_elapsed,responses,stimulus,stimulus_block,stimulus_side,key_press,time_post_trial,subject,is_fullscreen,trial_began,os,browser,mobile,flash,cookies,screen_size,block,sub_block,is_stimulus
-1,bRMS,32,714711,,,,1,-1,400,1,TRUE,0,Windows 10,Chrome 100 (100.0.4896.60),FALSE,no check,TRUE,,63,63,
21467.5,bRMS,33,715277,,,,1,P,400,1,TRUE,0,Windows 10,Chrome 100 (100.0.4896.60),FALSE,no check,TRUE,,63,63,
-1,bRMS,34,725704,,,,1,-1,400,1,TRUE,0,Windows 10,Chrome 100 (100.0.4896.60),FALSE,no check,TRUE,,63,63,
21573.4,bRMS,35,726334,,,,1,P,400,1,TRUE,0,Windows 10,Chrome 100 (100.0.4896.60),FALSE,no check,TRUE,,63,63,
-1,bRMS,36,736774,,,,1,-1,400,1,TRUE,0,Windows 10,Chrome 100 (100.0.4896.60),FALSE,no check,TRUE,,63,63,
22225.8,bRMS,37,737983,,,,1,P,400,1,TRUE,0,Windows 10,Chrome 100 (100.0.4896.60),FALSE,no check,TRUE,,63,63,
-1,bRMS,38,748414,,,,1,-1,400,1,TRUE,0,Windows 10,Chrome 100 (100.0.4896.60),FALSE,no check,TRUE,,63,63,
22109.6,bRMS,39,748927,,,,1,P,400,1,TRUE,0,Windows 10,Chrome 100 (100.0.4896.60),FALSE,no check,TRUE,,63,63,
-1,bRMS,40,759365,,,,0,-1,400,1,TRUE,0,Windows 10,Chrome 100 (100.0.4896.60),FALSE,no check,TRUE,,63,63,
21420.6,bRMS,41,759887,,,,1,P,400,1,TRUE,0,Windows 10,Chrome 100 (100.0.4896.60),FALSE,no check,TRUE,,63,63,
-1,bRMS,42,770318,,,,0,-1,400,1,TRUE,0,Windows 10,Chrome 100 (100.0.4896.60),FALSE,no check,TRUE,,63,63,
21590.7,bRMS,43,771006,,,,0,P,400,1,TRUE,0,Windows 10,Chrome 100 (100.0.4896.60),FALSE,no check,TRUE,,63,63,
-1,bRMS,44,781437,,,,1,-1,400,1,TRUE,0,Windows 10,Chrome 100 (100.0.4896.60),FALSE,no check,TRUE,,63,63,
21586.8,bRMS,45,781957,,,,0,P,400,1,TRUE,0,Windows 10,Chrome 100 (100.0.4896.60),FALSE,no check,TRUE,,63,63,
-1,bRMS,46,792388,,,,0,-1,400,1,TRUE,0,Windows 10,Chrome 100 (100.0.4896.60),FALSE,no check,TRUE,,63,63,
21427.7,bRMS,47,792913,,,,1,P,400,1,TRUE,0,Windows 10,Chrome 100 (100.0.4896.60),FALSE,no check,TRUE,,63,63,
-1,bRMS,48,803352,,,,1,-1,400,1,TRUE,0,Windows 10,Chrome 100 (100.0.4896.60),FALSE,no check,TRUE,,63,63,
21328.8,bRMS,49,803869,,,,0,P,400,1,TRUE,0,Windows 10,Chrome 100 (100.0.4896.60),FALSE,no check,TRUE,,63,63,
-1,bRMS,50,813784,,,,1,-1,400,1,TRUE,0,Windows 10,Chrome 100 (100.0.4896.60),FALSE,no check,TRUE,,63,63,
20912.7,bRMS,51,814314,,,,1,P,400,1,TRUE,0,Windows 10,Chrome 100 (100.0.4896.60),FALSE,no check,TRUE,,63,63,
-1,bRMS,52,824224,,,,0,-1,400,1,TRUE,0,Windows 10,Chrome 100 (100.0.4896.60),FALSE,no check,TRUE,,63,63,
-1,bRMS,53,834660,,,,0,-1,400,1,TRUE,0,Windows 10,Chrome 100 (100.0.4896.60),FALSE,no check,TRUE,,63,63,
20895.5,bRMS,54,835175,,,,0,P,400,1,TRUE,0,Windows 10,Chrome 100 (100.0.4896.60),FALSE,no check,TRUE,,63,63,
-1,bRMS,55,845612,,,,0,-1,400,1,TRUE,0,Windows 10,Chrome 100 (100.0.4896.60),FALSE,no check,TRUE,,63,63,
-1,bRMS,56,856041,,,,0,-1,400,1,TRUE,0,Windows 10,Chrome 100 (100.0.4896.60),FALSE,no check,TRUE,,63,63,
20898.8,bRMS,57,856561,,,,0,P,400,1,TRUE,0,Windows 10,Chrome 100 (100.0.4896.60),FALSE,no check,TRUE,,63,63,
-1,bRMS,58,866996,,,,1,-1,400,1,TRUE,0,Windows 10,Chrome 100 (100.0.4896.60),FALSE,no check,TRUE,,63,63,
21423.6,bRMS,59,867518,,,,0,P,400,1,TRUE,0,Windows 10,Chrome 100 (100.0.4896.60),FALSE,no check,TRUE,,63,63,
-1,bRMS,60,877946,,,,1,-1,400,1,TRUE,0,Windows 10,Chrome 100 (100.0.4896.60),FALSE,no check,TRUE,,63,63,
21316.1,bRMS,61,878456,,,,1,P,400,1,TRUE,0,Windows 10,Chrome 100 (100.0.4896.60),FALSE,no check,TRUE,,63,63,
-1,bRMS,62,888374,,,,1,-1,400,1,TRUE,0,Windows 10,Chrome 100 (100.0.4896.60),FALSE,no check,TRUE,,63,63,
-1,bRMS,63,898804,,,,0,-1,400,1,TRUE,0,Windows 10,Chrome 100 (100.0.4896.60),FALSE,no check,TRUE,,63,63,
-1,bRMS,64,909244,,,,0,-1,400,1,TRUE,0,Windows 10,Chrome 100 (100.0.4896.60),FALSE,no check,TRUE,,63,63,
-1,bRMS,65,919669,,,,0,-1,400,1,TRUE,0,Windows 10,Chrome 100 (100.0.4896.60),FALSE,no check,TRUE,,63,63,
20881,bRMS,66,920182,,,,0,P,400,1,TRUE,0,Windows 10,Chrome 100 (100.0.4896.60),FALSE,no check,TRUE,,63,63,
-1,bRMS,67,930620,,,,0,-1,400,1,TRUE,0,Windows 10,Chrome 100 (100.0.4896.60),FALSE,no check,TRUE,,63,63,
21312.3,bRMS,68,931037,,,,0,P,400,1,TRUE,0,Windows 10,Chrome 100 (100.0.4896.60),FALSE,no check,TRUE,,63,63,
-1,bRMS,69,941050,,,,0,-1,400,1,TRUE,0,Windows 10,Chrome 100 (100.0.4896.60),FALSE,no check,TRUE,,63,63,
-1,bRMS,70,941563,,,,0,-1,400,1,TRUE,0,Windows 10,Chrome 100 (100.0.4896.60),FALSE,no check,TRUE,,63,63,
-1,bRMS,71,951490,,,,1,-1,400,1,TRUE,0,Windows 10,Chrome 100 (100.0.4896.60),FALSE,no check,TRUE,,63,63,
-1,bRMS,72,961918,,,,1,-1,400,1,TRUE,0,Windows 10,Chrome 100 (100.0.4896.60),FALSE,no check,TRUE,,63,63,
-1,bRMS,73,972358,,,,1,-1,400,1,TRUE,0,Windows 10,Chrome 100 (100.0.4896.60),FALSE,no check,TRUE,,63,63,
-1,bRMS,74,982790,,,,0,-1,400,1,TRUE,0,Windows 10,Chrome 100 (100.0.4896.60),FALSE,no check,TRUE,,63,63,
-1,bRMS,75,993225,,,,1,-1,400,1,TRUE,0,Windows 10,Chrome 100 (100.0.4896.60),FALSE,no check,TRUE,,63,63,
20908,bRMS,76,993752,,,,0,P,400,1,TRUE,0,Windows 10,Chrome 100 (100.0.4896.60),FALSE,no check,TRUE,,63,63,
-1,bRMS,77,1004192,,,,0,-1,400,1,TRUE,0,Windows 10,Chrome 100 (100.0.4896.60),FALSE,no check,TRUE,,63,63,
21486,bRMS,78,1004765,,,,1,P,400,1,TRUE,0,Windows 10,Chrome 100 (100.0.4896.60),FALSE,no check,TRUE,,63,63,
-1,bRMS,79,1015191,,,,0,-1,400,1,TRUE,0,Windows 10,Chrome 100 (100.0.4896.60),FALSE,no check,TRUE,,63,63,
-1,bRMS,80,1025637,,,,1,-1,400,1,TRUE,0,Windows 10,Chrome 100 (100.0.4896.60),FALSE,no check,TRUE,,63,63,
-1,bRMS,81,1036064,,,,1,-1,400,1,TRUE,0,Windows 10,Chrome 100 (100.0.4896.60),FALSE,no check,TRUE,,63,63,
-1,bRMS,82,1046491,,,,0,-1,400,1,TRUE,0,Windows 10,Chrome 100 (100.0.4896.60),FALSE,no check,TRUE,,63,63,
20772.6,bRMS,83,1046893,,,,1,P,400,1,TRUE,0,Windows 10,Chrome 100 (100.0.4896.60),FALSE,no check,TRUE,,63,63,
-1,bRMS,84,1056917,,,,1,-1,400,1,TRUE,0,Windows 10,Chrome 100 (100.0.4896.60),FALSE,no check,TRUE,,63,63,
-1,bRMS,85,1057320,,,,1,-1,400,1,TRUE,0,Windows 10,Chrome 100 (100.0.4896.60),FALSE,no check,TRUE,,63,63,
-1,instructions,86,1067356,,,,0,-1,400,1,TRUE,0,Windows 10,Chrome 100 (100.0.4896.60),FALSE,no check,TRUE,,63,63,
null,image-cpt,87,1070564,,,training,,null,,,,,,,,,,,,,TRUE
606,image-cpt,88,1073782,,,training,,32,,,,,,,,,,,,,TRUE
null,image-cpt,89,1076986,,,training,,null,,,,,,,,,,,,,FALSE
503,image-cpt,90,1078704,,,training,,32,,,,,,,,,,,,,TRUE
null,image-cpt,91,1081411,,,training,,null,,,,,,,,,,,,,FALSE
479,image-cpt,92,1084119,,,training,,32,,,,,,,,,,,,,FALSE
null,image-cpt,93,1085840,,,training,,null,,,,,,,,,,,,,FALSE
null,image-cpt,94,1089058,,,training,,null,,,,,,,,,,,,,FALSE
null,image-cpt,95,1091779,,,training,,null,,,,,,,,,,,,,FALSE
null,image-cpt,96,1094998,,,training,,null,,,,,,,,,,,,,FALSE
null,image-cpt,97,1097211,,,training,,null,,,,,,,,,,,,,FALSE
null,image-cpt,98,1099422,,,training,,null,,,,,,,,,,,,,FALSE
null,image-cpt,99,1102132,,,training,,null,,,,,,,,,,,,,FALSE
334,image-cpt,100,1104347,,,training,,32,,,,,,,,,,,,,TRUE
391,image-cpt,101,1107055,,,training,,32,,,,,,,,,,,,,TRUE
339,image-cpt,102,1109266,,,training,,32,,,,,,,,,,,,,TRUE
null,image-cpt,103,1111482,,,training,,null,,,,,,,,,,,,,FALSE
392,image-cpt,104,1113202,,,training,,32,,,,,,,,,,,,,TRUE
446,image-cpt,105,1114925,,,training,,32,,,,,,,,,,,,,TRUE
389,image-cpt,106,1117635,,,training,,32,,,,,,,,,,,,,TRUE
415,image-cpt,107,1120853,,,training,,32,,,,,,,,,,,,,TRUE
null,image-cpt,108,1123562,,,training,,null,,,,,,,,,,,,,FALSE
null,image-cpt,109,1125283,,,training,,null,,,,,,,,,,,,,FALSE
9375,instructions,110,1134658,,,,,,,,,,,,,,,,,,
799,image-cpt,111,1136878,,,,,32,,,,,,,,,,,,,TRUE
324,image-cpt,112,1139091,,,,,32,,,,,,,,,,,,,TRUE
null,image-cpt,113,1141294,,,,,null,,,,,,,,,,,,,FALSE
null,image-cpt,114,1143011,,,,,null,,,,,,,,,,,,,FALSE
367,image-cpt,115,1145720,,,,,32,,,,,,,,,,,,,TRUE
null,image-cpt,116,1147936,,,,,null,,,,,,,,,,,,,FALSE
null,image-cpt,117,1150154,,,,,null,,,,,,,,,,,,,FALSE
424,image-cpt,118,1151875,,,,,32,,,,,,,,,,,,,TRUE
null,image-cpt,119,1154583,,,,,null,,,,,,,,,,,,,FALSE
427,image-cpt,120,1157801,,,,,32,,,,,,,,,,,,,TRUE
425,image-cpt,121,1160511,,,,,32,,,,,,,,,,,,,TRUE
null,image-cpt,122,1163220,,,,,null,,,,,,,,,,,,,FALSE
null,image-cpt,123,1166436,,,,,null,,,,,,,,,,,,,FALSE
349,image-cpt,124,1168155,,,,,32,,,,,,,,,,,,,TRUE
533,image-cpt,125,1169877,,,,,32,,,,,,,,,,,,,TRUE
332,image-cpt,126,1172092,,,,,32,,,,,,,,,,,,,TRUE
341,image-cpt,127,1174307,,,,,32,,,,,,,,,,,,,TRUE
null,image-cpt,128,1177015,,,,,null,,,,,,,,,,,,,FALSE
427,image-cpt,129,1179723,,,,,32,,,,,,,,,,,,,TRUE
null,image-cpt,130,1182431,,,,,null,,,,,,,,,,,,,FALSE
402,image-cpt,131,1185152,,,,,32,,,,,,,,,,,,,TRUE
null,image-cpt,132,1187862,,,,,null,,,,,,,,,,,,,FALSE
null,image-cpt,133,1190569,,,,,null,,,,,,,,,,,,,FALSE
null,image-cpt,134,1192783,,,,,null,,,,,,,,,,,,,FALSE
null,image-cpt,135,1195491,,,,,null,,,,,,,,,,,,,FALSE
null,image-cpt,136,1198212,,,,,null,,,,,,,,,,,,,FALSE
null,image-cpt,137,1201434,,,,,null,,,,,,,,,,,,,FALSE
470,image-cpt,138,1204655,,,,,32,,,,,,,,,,,,,TRUE
null,image-cpt,139,1206868,,,,,null,,,,,,,,,,,,,FALSE
494,image-cpt,140,1210083,,,,,32,,,,,,,,,,,,,TRUE
542,image-cpt,141,1212299,,,,,32,,,,,,,,,,,,,TRUE
470,image-cpt,142,1215521,,,,,32,,,,,,,,,,,,,TRUE
null,image-cpt,143,1217243,,,,,null,,,,,,,,,,,,,FALSE
null,image-cpt,144,1220460,,,,,null,,,,,,,,,,,,,FALSE
405,image-cpt,145,1223168,,,,,32,,,,,,,,,,,,,TRUE
null,image-cpt,146,1226379,,,,,null,,,,,,,,,,,,,FALSE
null,image-cpt,147,1228101,,,,,null,,,,,,,,,,,,,FALSE
460,image-cpt,148,1229821,,,,,32,,,,,,,,,,,,,TRUE
null,image-cpt,149,1231542,,,,,null,,,,,,,,,,,,,FALSE
null,image-cpt,150,1233759,,,,,null,,,,,,,,,,,,,FALSE
null,image-cpt,151,1235481,,,,,null,,,,,,,,,,,,,FALSE
344,image-cpt,152,1237199,,,,,32,,,,,,,,,,,,,TRUE
337,image-cpt,153,1239412,,,,,32,,,,,,,,,,,,,TRUE
null,image-cpt,154,1241627,,,,,null,,,,,,,,,,,,,FALSE
389,image-cpt,155,1243350,,,,,32,,,,,,,,,,,,,TRUE
379,image-cpt,156,1246569,,,,,32,,,,,,,,,,,,,TRUE
null,image-cpt,157,1249784,,,,,null,,,,,,,,,,,,,FALSE
null,image-cpt,158,1253001,,,,,null,,,,,,,,,,,,,FALSE
392,image-cpt,159,1255710,,,,,32,,,,,,,,,,,,,TRUE
null,image-cpt,160,1257430,,,,,null,,,,,,,,,,,,,FALSE
null,image-cpt,161,1259641,,,,,null,,,,,,,,,,,,,FALSE
null,image-cpt,162,1262859,,,,,null,,,,,,,,,,,,,FALSE
342,image-cpt,163,1265565,,,,,32,,,,,,,,,,,,,TRUE
435,image-cpt,164,1267777,,,,,32,,,,,,,,,,,,,TRUE
319,image-cpt,165,1270498,,,,,32,,,,,,,,,,,,,TRUE
null,image-cpt,166,1272711,,,,,null,,,,,,,,,,,,,FALSE
null,image-cpt,167,1275930,,,,,null,,,,,,,,,,,,,FALSE
null,image-cpt,168,1278146,,,,,null,,,,,,,,,,,,,FALSE
null,image-cpt,169,1281363,,,,,null,,,,,,,,,,,,,FALSE
null,image-cpt,170,1283575,,,,,null,,,,,,,,,,,,,FALSE
361,image-cpt,171,1285295,,,,,32,,,,,,,,,,,,,TRUE
null,image-cpt,172,1287510,,,,,null,,,,,,,,,,,,,FALSE
395,image-cpt,173,1290216,,,,,32,,,,,,,,,,,,,TRUE
425,image-cpt,174,1293432,,,,,32,,,,,,,,,,,,,TRUE
null,image-cpt,175,1295151,,,,,null,,,,,,,,,,,,,FALSE
null,image-cpt,176,1297871,,,,,null,,,,,,,,,,,,,FALSE
385,image-cpt,177,1301088,,,,,32,,,,,,,,,,,,,TRUE
449,image-cpt,178,1304303,,,,,32,,,,,,,,,,,,,TRUE
514,image-cpt,179,1307521,,,,,32,,,,,,,,,,,,,TRUE
null,image-cpt,180,1310231,,,,,null,,,,,,,,,,,,,FALSE
474,image-cpt,181,1311952,,,,,32,,,,,,,,,,,,,TRUE
721,image-cpt,182,1315169,,,,,32,,,,,,,,,,,,,TRUE
null,image-cpt,183,1318387,,,,,null,,,,,,,,,,,,,FALSE
397,image-cpt,184,1320107,,,,,32,,,,,,,,,,,,,TRUE
null,image-cpt,185,1323322,,,,,null,,,,,,,,,,,,,FALSE
null,image-cpt,186,1326541,,,,,null,,,,,,,,,,,,,FALSE
null,image-cpt,187,1329249,,,,,null,,,,,,,,,,,,,FALSE
null,image-cpt,188,1331960,,,,,null,,,,,,,,,,,,,FALSE
377,image-cpt,189,1334172,,,,,32,,,,,,,,,,,,,TRUE
null,image-cpt,190,1336894,,,,,null,,,,,,,,,,,,,FALSE
null,image-cpt,191,1340114,,,,,null,,,,,,,,,,,,,FALSE
671,image-cpt,192,1341836,,,,,32,,,,,,,,,,,,,TRUE
null,image-cpt,193,1344049,,,,,null,,,,,,,,,,,,,FALSE
448,image-cpt,194,1345770,,,,,32,,,,,,,,,,,,,TRUE
null,image-cpt,195,1347986,,,,,null,,,,,,,,,,,,,FALSE
479,image-cpt,196,1349708,,,,,32,,,,,,,,,,,,,TRUE
533,image-cpt,197,1352928,,,,,32,,,,,,,,,,,,,TRUE
null,image-cpt,198,1354634,,,,,null,,,,,,,,,,,,,FALSE
358,image-cpt,199,1356847,,,,,32,,,,,,,,,,,,,TRUE
385,image-cpt,200,1359555,,,,,32,,,,,,,,,,,,,TRUE
317,image-cpt,201,1362264,,,,,32,,,,,,,,,,,,,TRUE
345,image-cpt,202,1364974,,,,,32,,,,,,,,,,,,,TRUE
null,image-cpt,203,1367684,,,,,null,,,,,,,,,,,,,FALSE
333,image-cpt,204,1370403,,,,,32,,,,,,,,,,,,,TRUE
null,image-cpt,205,1373623,,,,,null,,,,,,,,,,,,,FALSE
378,image-cpt,206,1375327,,,,,32,,,,,,,,,,,,,TRUE
null,image-cpt,207,1378039,,,,,null,,,,,,,,,,,,,FALSE
null,image-cpt,208,1379761,,,,,null,,,,,,,,,,,,,FALSE
511,image-cpt,209,1381972,,,,,32,,,,,,,,,,,,,TRUE
null,image-cpt,210,1384678,,,,,null,,,,,,,,,,,,,TRUE
null,image-cpt,211,1387388,,,,,null,,,,,,,,,,,,,FALSE
325,image-cpt,212,1390095,,,,,32,,,,,,,,,,,,,TRUE
null,image-cpt,213,1392806,,,,,null,,,,,,,,,,,,,FALSE
null,image-cpt,214,1396023,,,,,null,,,,,,,,,,,,,FALSE
null,image-cpt,215,1399261,,,,,null,,,,,,,,,,,,,FALSE
null,image-cpt,216,1401968,,,,,null,,,,,,,,,,,,,FALSE
null,image-cpt,217,1405185,,,,,null,,,,,,,,,,,,,FALSE
432,image-cpt,218,1406903,,,,,32,,,,,,,,,,,,,TRUE
null,image-cpt,219,1408625,,,,,null,,,,,,,,,,,,,FALSE
480,image-cpt,220,1411839,,,,,32,,,,,,,,,,,,,TRUE
null,image-cpt,221,1413546,,,,,null,,,,,,,,,,,,,FALSE
null,image-cpt,222,1415266,,,,,null,,,,,,,,,,,,,TRUE
null,image-cpt,223,1418486,,,,,null,,,,,,,,,,,,,FALSE
null,image-cpt,224,1420699,,,,,null,,,,,,,,,,,,,FALSE
null,image-cpt,225,1423918,,,,,null,,,,,,,,,,,,,FALSE
339,image-cpt,226,1426132,,,,,32,,,,,,,,,,,,,TRUE
null,image-cpt,227,1428348,,,,,null,,,,,,,,,,,,,FALSE
341,image-cpt,228,1431565,,,,,32,,,,,,,,,,,,,TRUE
null,image-cpt,229,1434272,,,,,null,,,,,,,,,,,,,FALSE
null,image-cpt,230,1437488,,,,,null,,,,,,,,,,,,,FALSE
null,image-cpt,231,1439209,,,,,null,,,,,,,,,,,,,FALSE
null,image-cpt,232,1442423,,,,,null,,,,,,,,,,,,,FALSE
null,image-cpt,233,1445641,,,,,null,,,,,,,,,,,,,FALSE
null,image-cpt,234,1448357,,,,,null,,,,,,,,,,,,,FALSE
411,image-cpt,235,1450072,,,,,32,,,,,,,,,,,,,TRUE
537,image-cpt,236,1451789,,,,,32,,,,,,,,,,,,,TRUE
307,image-cpt,237,1453509,,,,,32,,,,,,,,,,,,,TRUE
null,image-cpt,238,1455229,,,,,null,,,,,,,,,,,,,FALSE
null,image-cpt,239,1457444,,,,,null,,,,,,,,,,,,,FALSE
461,image-cpt,240,1459657,,,,,32,,,,,,,,,,,,,TRUE
null,image-cpt,241,1461376,,,,,null,,,,,,,,,,,,,FALSE
449,image-cpt,242,1463591,,,,,32,,,,,,,,,,,,,FALSE
null,image-cpt,243,1466806,,,,,null,,,,,,,,,,,,,FALSE
475,image-cpt,244,1468524,,,,,32,,,,,,,,,,,,,TRUE
null,image-cpt,245,1471232,,,,,null,,,,,,,,,,,,,FALSE
null,image-cpt,246,1472955,,,,,null,,,,,,,,,,,,,FALSE
null,image-cpt,247,1476172,,,,,null,,,,,,,,,,,,,FALSE
null,image-cpt,248,1478386,,,,,null,,,,,,,,,,,,,FALSE
463,image-cpt,249,1480092,,,,,32,,,,,,,,,,,,,TRUE
869,image-cpt,250,1481814,,,,,32,,,,,,,,,,,,,TRUE
379,image-cpt,251,1483534,,,,,32,,,,,,,,,,,,,TRUE
338,image-cpt,252,1485242,,,,,32,,,,,,,,,,,,,TRUE
343,image-cpt,253,1488459,,,,,32,,,,,,,,,,,,,TRUE
null,image-cpt,254,1490181,,,,,null,,,,,,,,,,,,,FALSE
null,image-cpt,255,1492397,,,,,null,,,,,,,,,,,,,FALSE
372,image-cpt,256,1494612,,,,,32,,,,,,,,,,,,,TRUE
381,image-cpt,257,1497322,,,,,32,,,,,,,,,,,,,TRUE
374,image-cpt,258,1500543,,,,,32,,,,,,,,,,,,,TRUE
null,image-cpt,259,1502756,,,,,null,,,,,,,,,,,,,FALSE
381,image-cpt,260,1505465,,,,,32,,,,,,,,,,,,,TRUE
360,image-cpt,261,1507184,,,,,32,,,,,,,,,,,,,TRUE
null,image-cpt,262,1509400,,,,,null,,,,,,,,,,,,,FALSE
440,image-cpt,263,1511120,,,,,32,,,,,,,,,,,,,TRUE
null,image-cpt,264,1513830,,,,,null,,,,,,,,,,,,,FALSE
362,image-cpt,265,1516043,,,,,32,,,,,,,,,,,,,TRUE
341,image-cpt,266,1518753,,,,,32,,,,,,,,,,,,,TRUE
304,image-cpt,267,1520969,,,,,32,,,,,,,,,,,,,TRUE
null,image-cpt,268,1523185,,,,,null,,,,,,,,,,,,,FALSE
null,image-cpt,269,1525894,,,,,null,,,,,,,,,,,,,FALSE
null,image-cpt,270,1528109,,,,,null,,,,,,,,,,,,,FALSE
516,image-cpt,271,1531326,,,,,32,,,,,,,,,,,,,TRUE
371,image-cpt,272,1533540,,,,,32,,,,,,,,,,,,,TRUE
null,image-cpt,273,1535755,,,,,null,,,,,,,,,,,,,FALSE
310,image-cpt,274,1538972,,,,,32,,,,,,,,,,,,,TRUE
null,image-cpt,275,1540694,,,,,null,,,,,,,,,,,,,FALSE
null,image-cpt,276,1542415,,,,,null,,,,,,,,,,,,,FALSE
546,image-cpt,277,1544628,,,,,32,,,,,,,,,,,,,TRUE
365,image-cpt,278,1546845,,,,,32,,,,,,,,,,,,,TRUE
596,image-cpt,279,1549555,,,,,32,,,,,,,,,,,,,TRUE
334,image-cpt,280,1552275,,,,,32,,,,,,,,,,,,,TRUE
null,image-cpt,281,1554985,,,,,null,,,,,,,,,,,,,FALSE
327,image-cpt,282,1556706,,,,,32,,,,,,,,,,,,,TRUE
null,image-cpt,283,1558922,,,,,null,,,,,,,,,,,,,FALSE
359,image-cpt,284,1560629,,,,,32,,,,,,,,,,,,,TRUE
null,image-cpt,285,1562841,,,,,null,,,,,,,,,,,,,FALSE
null,image-cpt,286,1565057,,,,,null,,,,,,,,,,,,,FALSE
null,image-cpt,287,1568276,,,,,null,,,,,,,,,,,,,FALSE
null,image-cpt,288,1571496,,,,,null,,,,,,,,,,,,,FALSE
null,image-cpt,289,1573713,,,,,null,,,,,,,,,,,,,FALSE
560,image-cpt,290,1576419,,,,,32,,,,,,,,,,,,,TRUE
null,image-cpt,291,1578139,,,,,null,,,,,,,,,,,,,FALSE
