rt,trial_type,trial_index,time_elapsed,responses,name,stimulus,stimulus_block,stimulus_side,key_press,time_post_trial,is_fullscreen,trial_began,os,browser,mobile,screen_size,block,sub_block,is_stimulus
315,image-cpt,311,878787,,,,,,32,,,,,,,,,,TRUE
386,image-cpt,312,880502,,,,,,32,,,,,,,,,,FALSE
399,image-cpt,313,883715,,,,,,32,,,,,,,,,,TRUE
259,image-cpt,314,886921,,,,,,32,,,,,,,,,,TRUE
269,image-cpt,315,889161,,,,,,32,,,,,,,,,,TRUE
8669,instructions,316,897830,,,,,,,,,,,,,,,,
63896,survey-likert,317,961726,"{""Q0"":4,""Q1"":1,""Q2"":2}",ASRS_3,,,,,,,,,,,,ASRS,,
18494,survey-likert,318,980222,"{""Q0"":3,""Q1"":3,""Q2"":0}",ASRS_9,,,,,,,,,,,,ASRS,,
37839,survey-likert,319,1018062,"{""Q0"":1,""Q1"":3,""Q2"":4}",ASRS_6,,,,,,,,,,,,ASRS,,
23959,survey-likert,320,1042022,"{""Q0"":3,""Q1"":3,""Q2"":4}",ASRS_12,,,,,,,,,,,,ASRS,,
26679,survey-likert,321,1068702,"{""Q0"":2,""Q1"":3,""Q2"":3}",ASRS_0,,,,,,,,,,,,ASRS,,
18079,survey-likert,322,1086781,"{""Q0"":3,""Q1"":1,""Q2"":1}",ASRS_15,,,,,,,,,,,,ASRS,,
6328,instructions,323,1093109,,,,,,,,,,,,,,,,
35863,survey-likert,324,1128974,"{""Q0"":1,""Q1"":1,""Q2"":0}",Barratt_18,,,,,,,,,,,,,,
16039,survey-likert,325,1145013,"{""Q0"":2,""Q1"":3,""Q2"":0}",Barratt_12,,,,,,,,,,,,,,
19624,survey-likert,326,1164637,"{""Q0"":2,""Q1"":2,""Q2"":0}",Barratt_6,,,,,,,,,,,,,,
11960,survey-likert,327,1176597,"{""Q0"":1,""Q1"":2,""Q2"":2}",Barratt_27,,,,,,,,,,,,,,
12944,survey-likert,328,1189541,"{""Q0"":3,""Q1"":2,""Q2"":0}",Barratt_24,,,,,,,,,,,,,,
10640,survey-likert,329,1200181,"{""Q0"":3,""Q1"":2,""Q2"":0}",Barratt_0,,,,,,,,,,,,,,
17695,survey-likert,330,1217877,"{""Q0"":3,""Q1"":2,""Q2"":3}",Barratt_21,,,,,,,,,,,,,,
13639,survey-likert,331,1231517,"{""Q0"":0,""Q1"":1,""Q2"":2}",Barratt_15,,,,,,,,,,,,,,
11792,survey-likert,332,1243309,"{""Q0"":0,""Q1"":0,""Q2"":1}",Barratt_9,,,,,,,,,,,,,,
17127,survey-likert,333,1260437,"{""Q0"":2,""Q1"":2,""Q2"":2}",Barratt_3,,,,,,,,,,,,,,
8191,survey-likert,334,1268629,"{""Q0"":4}",LAST_1,,,,,,,,,,,,,,
7870,survey-multi-choice,335,1276501,"{""Q0"":""לא""}",,,,,,,,,,,,,,,
2744,survey-text,336,1279245,"{""Q0"":""""}",,,,,,,,,,,,,,,
6008,survey-likert,337,1285253,"{""Q0"":4}",LAST_4,,,,,,,,,,,,,,
2015,survey-multi-choice,338,1287269,"{""Q0"":""לא""}",,,,,,,,,,,,,,,
648,survey-text,339,1287917,"{""Q0"":""""}",,,,,,,,,,,,,,,
9656,survey-likert,340,1297573,"{""Q0"":4}",DRIVE_1,,,,,,,,,,,,,,
10848,survey-text,341,1308421,"{""Q0"":""0""}",,,,,,,,,,,,,,,
6584,survey-text,342,1315005,"{""Q0"":""0""}",,,,,,,,,,,,,,,
1792,instructions,343,1316797,,,,,,,,,,,,,,,,
