rt,trial_type,trial_index,time_elapsed,responses,key_press,is_stimulus,stimulus,stimulus_block,stimulus_side,time_post_trial,subject,is_fullscreen,trial_began,os,browser,mobile,flash,cookies,screen_size,block,sub_block
null,image-cpt,112,308851,,null,FALSE,,,,,,,,,,,,,,,
2250,image-cpt,113,312067,,32,TRUE,,,,,,,,,,,,,,,
null,image-cpt,114,315286,,null,FALSE,,,,,,,,,,,,,,,
407,image-cpt,115,317995,,32,TRUE,,,,,,,,,,,,,,,
null,image-cpt,116,321217,,null,FALSE,,,,,,,,,,,,,,,
349,image-cpt,117,323434,,32,TRUE,,,,,,,,,,,,,,,
null,image-cpt,118,326655,,null,FALSE,,,,,,,,,,,,,,,
null,image-cpt,119,328377,,null,FALSE,,,,,,,,,,,,,,,
437,image-cpt,120,331097,,32,TRUE,,,,,,,,,,,,,,,
515,image-cpt,121,333806,,32,TRUE,,,,,,,,,,,,,,,
623,image-cpt,122,336518,,32,TRUE,,,,,,,,,,,,,,,
536,image-cpt,123,339737,,32,TRUE,,,,,,,,,,,,,,,
372,image-cpt,124,342956,,32,TRUE,,,,,,,,,,,,,,,
305,image-cpt,125,345665,,32,TRUE,,,,,,,,,,,,,,,
null,image-cpt,126,347388,,null,TRUE,,,,,,,,,,,,,,,
null,image-cpt,127,350096,,null,FALSE,,,,,,,,,,,,,,,
null,image-cpt,128,351818,,null,FALSE,,,,,,,,,,,,,,,
483,image-cpt,129,354539,,32,TRUE,,,,,,,,,,,,,,,
449,image-cpt,130,356260,,32,TRUE,,,,,,,,,,,,,,,
null,image-cpt,131,359477,,null,FALSE,,,,,,,,,,,,,,,
null,image-cpt,132,361198,,null,FALSE,,,,,,,,,,,,,,,
351,image-cpt,133,363908,,32,TRUE,,,,,,,,,,,,,,,
null,image-cpt,134,367125,,null,FALSE,,,,,,,,,,,,,,,
null,image-cpt,135,368847,,null,FALSE,,,,,,,,,,,,,,,
null,image-cpt,136,371556,,null,FALSE,,,,,,,,,,,,,,,
null,image-cpt,137,373773,,null,FALSE,,,,,,,,,,,,,,,
null,image-cpt,138,376987,,null,FALSE,,,,,,,,,,,,,,,
481,image-cpt,139,379202,,32,TRUE,,,,,,,,,,,,,,,
411,image-cpt,140,382422,,32,TRUE,,,,,,,,,,,,,,,
null,image-cpt,141,385132,,null,FALSE,,,,,,,,,,,,,,,
null,image-cpt,142,387348,,null,FALSE,,,,,,,,,,,,,,,
377,image-cpt,143,390055,,32,TRUE,,,,,,,,,,,,,,,
374,image-cpt,144,392269,,32,TRUE,,,,,,,,,,,,,,,
null,image-cpt,145,393974,,null,FALSE,,,,,,,,,,,,,,,
423,image-cpt,146,396190,,32,TRUE,,,,,,,,,,,,,,,
368,image-cpt,147,398900,,32,TRUE,,,,,,,,,,,,,,,
377,image-cpt,148,402118,,32,TRUE,,,,,,,,,,,,,,,
343,image-cpt,149,405337,,32,TRUE,,,,,,,,,,,,,,,
356,image-cpt,150,408047,,32,TRUE,,,,,,,,,,,,,,,
null,image-cpt,151,410756,,null,FALSE,,,,,,,,,,,,,,,
null,image-cpt,152,412477,,null,FALSE,,,,,,,,,,,,,,,
448,image-cpt,153,415183,,32,TRUE,,,,,,,,,,,,,,,
null,image-cpt,154,417892,,null,FALSE,,,,,,,,,,,,,,,
null,image-cpt,155,421109,,null,FALSE,,,,,,,,,,,,,,,
null,image-cpt,156,423817,,null,FALSE,,,,,,,,,,,,,,,
null,image-cpt,157,426525,,null,FALSE,,,,,,,,,,,,,,,
448,image-cpt,158,428741,,32,TRUE,,,,,,,,,,,,,,,
456,image-cpt,159,430463,,32,TRUE,,,,,,,,,,,,,,,
null,image-cpt,160,433173,,null,FALSE,,,,,,,,,,,,,,,
null,image-cpt,161,434893,,null,FALSE,,,,,,,,,,,,,,,
400,image-cpt,162,438106,,32,TRUE,,,,,,,,,,,,,,,
323,image-cpt,163,440322,,32,TRUE,,,,,,,,,,,,,,,
null,image-cpt,164,442539,,null,FALSE,,,,,,,,,,,,,,,
386,image-cpt,165,444766,,32,TRUE,,,,,,,,,,,,,,,
null,image-cpt,166,446979,,null,FALSE,,,,,,,,,,,,,,,
null,image-cpt,167,450198,,null,FALSE,,,,,,,,,,,,,,,
null,image-cpt,168,453420,,null,FALSE,,,,,,,,,,,,,,,
466,image-cpt,169,455141,,32,TRUE,,,,,,,,,,,,,,,
null,image-cpt,170,457353,,null,TRUE,,,,,,,,,,,,,,,
451,image-cpt,171,459569,,32,TRUE,,,,,,,,,,,,,,,
348,image-cpt,172,462773,,32,TRUE,,,,,,,,,,,,,,,
312,image-cpt,173,464987,,32,TRUE,,,,,,,,,,,,,,,
null,image-cpt,174,467708,,null,FALSE,,,,,,,,,,,,,,,
null,image-cpt,175,469924,,null,FALSE,,,,,,,,,,,,,,,
null,image-cpt,176,473144,,null,FALSE,,,,,,,,,,,,,,,
357,image-cpt,177,476365,,32,TRUE,,,,,,,,,,,,,,,
null,image-cpt,178,479584,,null,FALSE,,,,,,,,,,,,,,,
269,image-cpt,179,482800,,32,TRUE,,,,,,,,,,,,,,,
null,image-cpt,180,486021,,null,FALSE,,,,,,,,,,,,,,,
344,image-cpt,181,489241,,32,TRUE,,,,,,,,,,,,,,,
420,image-cpt,182,492461,,32,TRUE,,,,,,,,,,,,,,,
null,image-cpt,183,495679,,null,FALSE,,,,,,,,,,,,,,,
382,image-cpt,184,498388,,32,TRUE,,,,,,,,,,,,,,,
null,image-cpt,185,500604,,null,FALSE,,,,,,,,,,,,,,,
null,image-cpt,186,503312,,null,FALSE,,,,,,,,,,,,,,,
null,image-cpt,187,506023,,null,FALSE,,,,,,,,,,,,,,,
294,image-cpt,188,508730,,32,TRUE,,,,,,,,,,,,,,,
499,image-cpt,189,511949,,32,TRUE,,,,,,,,,,,,,,,
null,image-cpt,190,514165,,null,FALSE,,,,,,,,,,,,,,,
455,image-cpt,191,516381,,32,TRUE,,,,,,,,,,,,,,,
null,image-cpt,192,519091,,null,FALSE,,,,,,,,,,,,,,,
null,image-cpt,193,520812,,null,FALSE,,,,,,,,,,,,,,,
401,image-cpt,194,523517,,32,TRUE,,,,,,,,,,,,,,,
null,image-cpt,195,525238,,null,FALSE,,,,,,,,,,,,,,,
null,image-cpt,196,527948,,null,FALSE,,,,,,,,,,,,,,,
417,image-cpt,197,530656,,32,TRUE,,,,,,,,,,,,,,,
null,image-cpt,198,532373,,null,FALSE,,,,,,,,,,,,,,,
null,image-cpt,199,534589,,null,FALSE,,,,,,,,,,,,,,,
null,image-cpt,200,536311,,null,FALSE,,,,,,,,,,,,,,,
358,image-cpt,201,538523,,32,TRUE,,,,,,,,,,,,,,,
null,image-cpt,202,540732,,null,FALSE,,,,,,,,,,,,,,,
320,image-cpt,203,542454,,32,TRUE,,,,,,,,,,,,,,,
null,image-cpt,204,545164,,null,FALSE,,,,,,,,,,,,,,,
352,image-cpt,205,546886,,32,TRUE,,,,,,,,,,,,,,,
null,image-cpt,206,549594,,null,FALSE,,,,,,,,,,,,,,,
null,image-cpt,207,551807,,null,FALSE,,,,,,,,,,,,,,,
null,image-cpt,208,555027,,null,FALSE,,,,,,,,,,,,,,,
282,image-cpt,209,556748,,32,TRUE,,,,,,,,,,,,,,,
null,image-cpt,210,558963,,null,FALSE,,,,,,,,,,,,,,,
474,image-cpt,211,561682,,32,TRUE,,,,,,,,,,,,,,,
null,image-cpt,212,563405,,null,FALSE,,,,,,,,,,,,,,,
null,image-cpt,213,566625,,null,FALSE,,,,,,,,,,,,,,,
null,image-cpt,214,568840,,null,FALSE,,,,,,,,,,,,,,,
null,image-cpt,215,572060,,null,FALSE,,,,,,,,,,,,,,,
null,image-cpt,216,573778,,null,FALSE,,,,,,,,,,,,,,,
null,image-cpt,217,576996,,null,FALSE,,,,,,,,,,,,,,,
null,image-cpt,218,580216,,null,FALSE,,,,,,,,,,,,,,,
421,image-cpt,219,582925,,32,TRUE,,,,,,,,,,,,,,,
399,image-cpt,220,585634,,32,TRUE,,,,,,,,,,,,,,,
null,image-cpt,221,587356,,null,FALSE,,,,,,,,,,,,,,,
369,image-cpt,222,590064,,32,TRUE,,,,,,,,,,,,,,,
null,image-cpt,223,592277,,null,FALSE,,,,,,,,,,,,,,,
391,image-cpt,224,594000,,32,TRUE,,,,,,,,,,,,,,,
477,image-cpt,225,597217,,32,FALSE,,,,,,,,,,,,,,,
491,image-cpt,226,598939,,32,TRUE,,,,,,,,,,,,,,,
null,image-cpt,227,601155,,null,FALSE,,,,,,,,,,,,,,,
426,image-cpt,228,603862,,32,TRUE,,,,,,,,,,,,,,,
null,image-cpt,229,606572,,null,FALSE,,,,,,,,,,,,,,,
null,image-cpt,230,608785,,null,FALSE,,,,,,,,,,,,,,,
315,image-cpt,231,610505,,32,TRUE,,,,,,,,,,,,,,,
null,image-cpt,232,613215,,null,FALSE,,,,,,,,,,,,,,,
445,image-cpt,233,615432,,32,TRUE,,,,,,,,,,,,,,,
null,image-cpt,234,617648,,null,FALSE,,,,,,,,,,,,,,,
381,image-cpt,235,619864,,32,TRUE,,,,,,,,,,,,,,,
437,image-cpt,236,622573,,32,TRUE,,,,,,,,,,,,,,,
447,image-cpt,237,624784,,32,TRUE,,,,,,,,,,,,,,,
null,image-cpt,238,627001,,null,FALSE,,,,,,,,,,,,,,,
null,image-cpt,239,629216,,null,FALSE,,,,,,,,,,,,,,,
null,image-cpt,240,630937,,null,FALSE,,,,,,,,,,,,,,,
null,image-cpt,241,634157,,null,FALSE,,,,,,,,,,,,,,,
4592,instructions,242,638749,,,,,,,,,,,,,,,,,,
25231,survey-likert,243,663982,"{""Q0"":1,""Q1"":1,""Q2"":3}",,,,,,,,,,,,,,,,,
11647,survey-likert,244,675629,"{""Q0"":0,""Q1"":0,""Q2"":1}",,,,,,,,,,,,,,,,,
10135,survey-likert,245,685765,"{""Q0"":3,""Q1"":3,""Q2"":3}",,,,,,,,,,,,,,,,,
15631,survey-likert,246,701397,"{""Q0"":3,""Q1"":3,""Q2"":0}",,,,,,,,,,,,,,,,,
7311,survey-likert,247,708709,"{""Q0"":3,""Q1"":0,""Q2"":1}",,,,,,,,,,,,,,,,,
9263,survey-likert,248,717973,"{""Q0"":2,""Q1"":0,""Q2"":0}",,,,,,,,,,,,,,,,,
11832,survey-likert,249,729805,"{""Q0"":0,""Q1"":1,""Q2"":1}",,,,,,,,,,,,,,,,,
15934,survey-likert,250,745741,"{""Q0"":1,""Q1"":1,""Q2"":1}",,,,,,,,,,,,,,,,,
11560,survey-likert,251,757301,"{""Q0"":2,""Q1"":2,""Q2"":0}",,,,,,,,,,,,,,,,,
8806,survey-likert,252,766109,"{""Q0"":3,""Q1"":3,""Q2"":3}",,,,,,,,,,,,,,,,,
32319,instructions,253,798428,,,,,,,,,,,,,,,,,,
2922.2,bRMS,254,801448,,P,,,training,0,400,1,TRUE,0,Windows 10,Chrome 100 (100.0.4896.60),FALSE,no check,TRUE,,63,63
1039.4,bRMS,255,802967,,Q,,,training,1,400,1,TRUE,0,Windows 10,Chrome 100 (100.0.4896.60),FALSE,no check,TRUE,,63,63
1193.6,bRMS,256,804647,,Q,,,training,1,400,1,TRUE,0,Windows 10,Chrome 100 (100.0.4896.60),FALSE,no check,TRUE,,63,63
589.2,bRMS,257,805720,,Q,,,training,1,400,1,TRUE,0,Windows 10,Chrome 100 (100.0.4896.60),FALSE,no check,TRUE,,63,63
564.1,bRMS,258,806775,,P,,,training,0,400,1,TRUE,0,Windows 10,Chrome 100 (100.0.4896.60),FALSE,no check,TRUE,,63,63
524.1999999,bRMS,259,807784,,Q,,,training,1,400,1,TRUE,0,Windows 10,Chrome 100 (100.0.4896.60),FALSE,no check,TRUE,,63,63
561,bRMS,260,808838,,P,,,training,0,400,1,TRUE,0,Windows 10,Chrome 100 (100.0.4896.60),FALSE,no check,TRUE,,63,63
610.1,bRMS,261,809943,,Q,,,training,1,400,1,TRUE,0,Windows 10,Chrome 100 (100.0.4896.60),FALSE,no check,TRUE,,63,63
504.3,bRMS,262,810936,,P,,,training,0,400,1,TRUE,0,Windows 10,Chrome 100 (100.0.4896.60),FALSE,no check,TRUE,,63,63
494.8,bRMS,263,811927,,Q,,,training,1,400,1,TRUE,0,Windows 10,Chrome 100 (100.0.4896.60),FALSE,no check,TRUE,,63,63
3682,instructions,264,816020,,,,,,,,,,,,,,,,,,
830.3,bRMS,265,816936,,Q,,,,1,400,1,TRUE,0,Windows 10,Chrome 100 (100.0.4896.60),FALSE,no check,TRUE,,63,63
555.3,bRMS,266,817976,,P,,,,0,400,1,TRUE,0,Windows 10,Chrome 100 (100.0.4896.60),FALSE,no check,TRUE,,63,63
386.1999999,bRMS,267,818855,,Q,,,,1,400,1,TRUE,0,Windows 10,Chrome 100 (100.0.4896.60),FALSE,no check,TRUE,,63,63
550.6999999,bRMS,268,819896,,Q,,,,1,400,1,TRUE,0,Windows 10,Chrome 100 (100.0.4896.60),FALSE,no check,TRUE,,63,63
427.8,bRMS,269,820807,,Q,,,,1,400,1,TRUE,0,Windows 10,Chrome 100 (100.0.4896.60),FALSE,no check,TRUE,,63,63
483.6,bRMS,270,821784,,P,,,,0,400,1,TRUE,0,Windows 10,Chrome 100 (100.0.4896.60),FALSE,no check,TRUE,,63,63
630.7,bRMS,271,822902,,P,,,,0,400,1,TRUE,0,Windows 10,Chrome 100 (100.0.4896.60),FALSE,no check,TRUE,,63,63
475,bRMS,272,823863,,P,,,,0,400,1,TRUE,0,Windows 10,Chrome 100 (100.0.4896.60),FALSE,no check,TRUE,,63,63
480,bRMS,273,824840,,Q,,,,1,400,1,TRUE,0,Windows 10,Chrome 100 (100.0.4896.60),FALSE,no check,TRUE,,63,63
580.8000001,bRMS,274,825911,,P,,,,0,400,1,TRUE,0,Windows 10,Chrome 100 (100.0.4896.60),FALSE,no check,TRUE,,63,63
509.6,bRMS,275,826904,,P,,,,0,400,1,TRUE,0,Windows 10,Chrome 100 (100.0.4896.60),FALSE,no check,TRUE,,63,63
508.3,bRMS,276,827912,,Q,,,,1,400,1,TRUE,0,Windows 10,Chrome 100 (100.0.4896.60),FALSE,no check,TRUE,,63,63
1748.1,bRMS,277,830150,,Q,,,,1,400,1,TRUE,0,Windows 10,Chrome 100 (100.0.4896.60),FALSE,no check,TRUE,,63,63
526.2,bRMS,278,831159,,Q,,,,1,400,1,TRUE,0,Windows 10,Chrome 100 (100.0.4896.60),FALSE,no check,TRUE,,63,63
580.9,bRMS,279,832233,,Q,,,,1,400,1,TRUE,0,Windows 10,Chrome 100 (100.0.4896.60),FALSE,no check,TRUE,,63,63
583.6,bRMS,280,833303,,P,,,,0,400,1,TRUE,0,Windows 10,Chrome 100 (100.0.4896.60),FALSE,no check,TRUE,,63,63
664,bRMS,281,834455,,Q,,,,1,400,1,TRUE,0,Windows 10,Chrome 100 (100.0.4896.60),FALSE,no check,TRUE,,63,63
764.4,bRMS,282,835703,,Q,,,,1,400,1,TRUE,0,Windows 10,Chrome 100 (100.0.4896.60),FALSE,no check,TRUE,,63,63
771.6999999,bRMS,283,836967,,P,,,,0,400,1,TRUE,0,Windows 10,Chrome 100 (100.0.4896.60),FALSE,no check,TRUE,,63,63
671.5999999,bRMS,284,838120,,P,,,,0,400,1,TRUE,0,Windows 10,Chrome 100 (100.0.4896.60),FALSE,no check,TRUE,,63,63
738.0999999,bRMS,285,839351,,P,,,,0,400,1,TRUE,0,Windows 10,Chrome 100 (100.0.4896.60),FALSE,no check,TRUE,,63,63
605.9,bRMS,286,840440,,P,,,,0,400,1,TRUE,0,Windows 10,Chrome 100 (100.0.4896.60),FALSE,no check,TRUE,,63,63
615.1,bRMS,287,841544,,P,,,,0,400,1,TRUE,0,Windows 10,Chrome 100 (100.0.4896.60),FALSE,no check,TRUE,,63,63
633,bRMS,288,842663,,P,,,,0,400,1,TRUE,0,Windows 10,Chrome 100 (100.0.4896.60),FALSE,no check,TRUE,,63,63
670,bRMS,289,843815,,P,,,,0,400,1,TRUE,0,Windows 10,Chrome 100 (100.0.4896.60),FALSE,no check,TRUE,,63,63
672.3,bRMS,290,844983,,P,,,,0,400,1,TRUE,0,Windows 10,Chrome 100 (100.0.4896.60),FALSE,no check,TRUE,,63,63
595.3,bRMS,291,846071,,Q,,,,1,400,1,TRUE,0,Windows 10,Chrome 100 (100.0.4896.60),FALSE,no check,TRUE,,63,63
745.2,bRMS,292,847304,,Q,,,,1,400,1,TRUE,0,Windows 10,Chrome 100 (100.0.4896.60),FALSE,no check,TRUE,,63,63
513.0999999,bRMS,293,848312,,P,,,,0,400,1,TRUE,0,Windows 10,Chrome 100 (100.0.4896.60),FALSE,no check,TRUE,,63,63
596.9,bRMS,294,849400,,P,,,,0,400,1,TRUE,0,Windows 10,Chrome 100 (100.0.4896.60),FALSE,no check,TRUE,,63,63
616.2,bRMS,295,850504,,Q,,,,1,400,1,TRUE,0,Windows 10,Chrome 100 (100.0.4896.60),FALSE,no check,TRUE,,63,63
570.0999999,bRMS,296,851559,,P,,,,0,400,1,TRUE,0,Windows 10,Chrome 100 (100.0.4896.60),FALSE,no check,TRUE,,63,63
623.3,bRMS,297,852663,,P,,,,0,400,1,TRUE,0,Windows 10,Chrome 100 (100.0.4896.60),FALSE,no check,TRUE,,63,63
622.3,bRMS,298,853767,,Q,,,,1,400,1,TRUE,0,Windows 10,Chrome 100 (100.0.4896.60),FALSE,no check,TRUE,,63,63
581.9,bRMS,299,854840,,P,,,,0,400,1,TRUE,0,Windows 10,Chrome 100 (100.0.4896.60),FALSE,no check,TRUE,,63,63
540.4,bRMS,300,855864,,P,,,,0,400,1,TRUE,0,Windows 10,Chrome 100 (100.0.4896.60),FALSE,no check,TRUE,,63,63
480.5,bRMS,301,856840,,P,,,,0,400,1,TRUE,0,Windows 10,Chrome 100 (100.0.4896.60),FALSE,no check,TRUE,,63,63
482,bRMS,302,857816,,P,,,,0,400,1,TRUE,0,Windows 10,Chrome 100 (100.0.4896.60),FALSE,no check,TRUE,,63,63
460.3000001,bRMS,303,858759,,Q,,,,1,400,1,TRUE,0,Windows 10,Chrome 100 (100.0.4896.60),FALSE,no check,TRUE,,63,63
581.3,bRMS,304,859816,,P,,,,0,400,1,TRUE,0,Windows 10,Chrome 100 (100.0.4896.60),FALSE,no check,TRUE,,63,63
562.6999999,bRMS,305,860873,,Q,,,,1,400,1,TRUE,0,Windows 10,Chrome 100 (100.0.4896.60),FALSE,no check,TRUE,,63,63
552.6,bRMS,306,861912,,P,,,,0,400,1,TRUE,0,Windows 10,Chrome 100 (100.0.4896.60),FALSE,no check,TRUE,,63,63
605.4,bRMS,307,863000,,P,,,,0,400,1,TRUE,0,Windows 10,Chrome 100 (100.0.4896.60),FALSE,no check,TRUE,,63,63
516.3,bRMS,308,864007,,P,,,,0,400,1,TRUE,0,Windows 10,Chrome 100 (100.0.4896.60),FALSE,no check,TRUE,,63,63
743.6999999,bRMS,309,865240,,Q,,,,1,400,1,TRUE,0,Windows 10,Chrome 100 (100.0.4896.60),FALSE,no check,TRUE,,63,63
791.5999999,bRMS,310,866521,,Q,,,,1,400,1,TRUE,0,Windows 10,Chrome 100 (100.0.4896.60),FALSE,no check,TRUE,,63,63
676.0999999,bRMS,311,867688,,Q,,,,1,400,1,TRUE,0,Windows 10,Chrome 100 (100.0.4896.60),FALSE,no check,TRUE,,63,63
