rt,trial_type,trial_index,time_elapsed,responses,key_press,is_stimulus,stimulus,stimulus_block,stimulus_side,time_post_trial,subject,is_fullscreen,trial_began,os,browser,mobile,flash,cookies,screen_size,block,sub_block
null,image-cpt,72,529927,,null,FALSE,,,,,,,,,,,,,,,
null,image-cpt,73,533144,,null,FALSE,,,,,,,,,,,,,,,
null,image-cpt,74,535362,,null,FALSE,,,,,,,,,,,,,,,
412,image-cpt,75,538583,,32,TRUE,,,,,,,,,,,,,,,
519,image-cpt,76,540305,,32,TRUE,,,,,,,,,,,,,,,
572,image-cpt,77,542028,,32,TRUE,,,,,,,,,,,,,,,
594,image-cpt,78,544244,,32,TRUE,,,,,,,,,,,,,,,
490,image-cpt,79,547458,,32,TRUE,,,,,,,,,,,,,,,
379,image-cpt,80,550168,,32,TRUE,,,,,,,,,,,,,,,
390,image-cpt,81,552879,,32,TRUE,,,,,,,,,,,,,,,
null,image-cpt,82,555093,,null,FALSE,,,,,,,,,,,,,,,
null,image-cpt,83,557302,,null,FALSE,,,,,,,,,,,,,,,
null,image-cpt,84,560523,,null,FALSE,,,,,,,,,,,,,,,
null,image-cpt,85,562740,,null,FALSE,,,,,,,,,,,,,,,
505,image-cpt,86,565452,,32,TRUE,,,,,,,,,,,,,,,
null,image-cpt,87,568659,,null,FALSE,,,,,,,,,,,,,,,
395,image-cpt,88,570381,,32,TRUE,,,,,,,,,,,,,,,
null,image-cpt,89,572597,,null,FALSE,,,,,,,,,,,,,,,
null,image-cpt,90,574810,,null,FALSE,,,,,,,,,,,,,,,
340,image-cpt,91,577025,,32,TRUE,,,,,,,,,,,,,,,
429,image-cpt,92,580243,,32,TRUE,,,,,,,,,,,,,,,
null,image-cpt,93,581965,,null,FALSE,,,,,,,,,,,,,,,
null,image-cpt,94,584677,,null,FALSE,,,,,,,,,,,,,,,
null,image-cpt,95,586888,,null,FALSE,,,,,,,,,,,,,,,
438,image-cpt,96,589609,,32,TRUE,,,,,,,,,,,,,,,
null,image-cpt,97,592320,,null,FALSE,,,,,,,,,,,,,,,
null,image-cpt,98,595542,,null,FALSE,,,,,,,,,,,,,,,
null,image-cpt,99,598251,,null,FALSE,,,,,,,,,,,,,,,
338,image-cpt,100,600972,,32,TRUE,,,,,,,,,,,,,,,
562,image-cpt,101,603187,,32,TRUE,,,,,,,,,,,,,,,
651,image-cpt,102,606392,,32,TRUE,,,,,,,,,,,,,,,
null,image-cpt,103,608110,,null,FALSE,,,,,,,,,,,,,,,
672,image-cpt,104,609830,,32,TRUE,,,,,,,,,,,,,,,
null,image-cpt,105,611550,,null,TRUE,,,,,,,,,,,,,,,
368,image-cpt,106,613765,,32,TRUE,,,,,,,,,,,,,,,
null,image-cpt,107,615487,,null,FALSE,,,,,,,,,,,,,,,
447,image-cpt,108,617208,,32,TRUE,,,,,,,,,,,,,,,
null,image-cpt,109,619929,,null,FALSE,,,,,,,,,,,,,,,
356,image-cpt,110,623147,,32,TRUE,,,,,,,,,,,,,,,
483,image-cpt,111,624868,,32,TRUE,,,,,,,,,,,,,,,
442,image-cpt,112,626591,,32,TRUE,,,,,,,,,,,,,,,
478,image-cpt,113,628810,,32,TRUE,,,,,,,,,,,,,,,
null,image-cpt,114,631025,,null,FALSE,,,,,,,,,,,,,,,
null,image-cpt,115,633238,,null,FALSE,,,,,,,,,,,,,,,
null,image-cpt,116,636453,,null,FALSE,,,,,,,,,,,,,,,
null,image-cpt,117,638175,,null,FALSE,,,,,,,,,,,,,,,
414,image-cpt,118,640893,,32,TRUE,,,,,,,,,,,,,,,
null,image-cpt,119,642612,,null,FALSE,,,,,,,,,,,,,,,
426,image-cpt,120,644825,,32,TRUE,,,,,,,,,,,,,,,
373,image-cpt,121,647038,,32,TRUE,,,,,,,,,,,,,,,
null,image-cpt,122,648754,,null,FALSE,,,,,,,,,,,,,,,
412,image-cpt,123,650477,,32,TRUE,,,,,,,,,,,,,,,
null,image-cpt,124,652197,,null,FALSE,,,,,,,,,,,,,,,
null,image-cpt,125,654914,,null,FALSE,,,,,,,,,,,,,,,
460,image-cpt,126,658134,,32,TRUE,,,,,,,,,,,,,,,
472,image-cpt,127,659856,,32,TRUE,,,,,,,,,,,,,,,
702,image-cpt,128,663072,,32,TRUE,,,,,,,,,,,,,,,
null,image-cpt,129,664788,,null,FALSE,,,,,,,,,,,,,,,
null,image-cpt,130,668007,,null,FALSE,,,,,,,,,,,,,,,
439,image-cpt,131,670724,,32,TRUE,,,,,,,,,,,,,,,
473,image-cpt,132,673437,,32,TRUE,,,,,,,,,,,,,,,
369,image-cpt,133,676147,,32,TRUE,,,,,,,,,,,,,,,
null,image-cpt,134,678860,,null,FALSE,,,,,,,,,,,,,,,
null,image-cpt,135,680577,,null,FALSE,,,,,,,,,,,,,,,
null,image-cpt,136,682296,,null,FALSE,,,,,,,,,,,,,,,
null,image-cpt,137,685003,,null,FALSE,,,,,,,,,,,,,,,
434,image-cpt,138,688223,,32,TRUE,,,,,,,,,,,,,,,
541,image-cpt,139,690943,,32,TRUE,,,,,,,,,,,,,,,
null,image-cpt,140,694163,,null,FALSE,,,,,,,,,,,,,,,
474,image-cpt,141,696379,,32,TRUE,,,,,,,,,,,,,,,
null,image-cpt,142,698593,,null,FALSE,,,,,,,,,,,,,,,
null,image-cpt,143,701811,,null,FALSE,,,,,,,,,,,,,,,
null,image-cpt,144,704518,,null,FALSE,,,,,,,,,,,,,,,
null,image-cpt,145,707230,,null,FALSE,,,,,,,,,,,,,,,
null,image-cpt,146,708952,,null,FALSE,,,,,,,,,,,,,,,
null,image-cpt,147,710673,,null,FALSE,,,,,,,,,,,,,,,
