rt,trial_type,trial_index,time_elapsed,responses,key_press,is_stimulus,stimulus,stimulus_block,stimulus_side,time_post_trial,subject,is_fullscreen,trial_began,os,browser,mobile,flash,cookies,screen_size,block,sub_block
997.8000002,bRMS,312,1510021,,Q,,,,1,400,1,FALSE,0,Windows 10,Chrome 101 (101.0.4951.41),FALSE,no check,TRUE,,63,63
987.0999999,bRMS,313,1511477,,Q,,,,1,400,1,FALSE,0,Windows 10,Chrome 101 (101.0.4951.41),FALSE,no check,TRUE,,63,63
698,bRMS,314,1512646,,P,,,,0,400,1,FALSE,0,Windows 10,Chrome 101 (101.0.4951.41),FALSE,no check,TRUE,,63,63
1075.7,bRMS,315,1514181,,Q,,,,1,400,1,FALSE,0,Windows 10,Chrome 101 (101.0.4951.41),FALSE,no check,TRUE,,63,63
3174.5,bRMS,316,1517813,,P,,,,0,400,1,FALSE,0,Windows 10,Chrome 101 (101.0.4951.41),FALSE,no check,TRUE,,63,63
1364.9,bRMS,317,1519637,,P,,,,0,400,1,FALSE,0,Windows 10,Chrome 101 (101.0.4951.41),FALSE,no check,TRUE,,63,63
1125.2,bRMS,318,1521220,,Q,,,,1,400,1,FALSE,0,Windows 10,Chrome 101 (101.0.4951.41),FALSE,no check,TRUE,,63,63
1016.6,bRMS,319,1522694,,P,,,,0,400,1,FALSE,0,Windows 10,Chrome 101 (101.0.4951.41),FALSE,no check,TRUE,,63,63
1104.1,bRMS,320,1524261,,Q,,,,1,400,1,FALSE,0,Windows 10,Chrome 101 (101.0.4951.41),FALSE,no check,TRUE,,63,63
884.4000001,bRMS,321,1525605,,P,,,,0,400,1,FALSE,0,Windows 10,Chrome 101 (101.0.4951.41),FALSE,no check,TRUE,,63,63
1662,bRMS,322,1527734,,Q,,,,1,400,1,FALSE,0,Windows 10,Chrome 101 (101.0.4951.41),FALSE,no check,TRUE,,63,63
1336.9,bRMS,323,1529525,,Q,,,,1,400,1,FALSE,0,Windows 10,Chrome 101 (101.0.4951.41),FALSE,no check,TRUE,,63,63
1644.3,bRMS,324,1531636,,Q,,,,1,400,1,FALSE,0,Windows 10,Chrome 101 (101.0.4951.41),FALSE,no check,TRUE,,63,63
2371.4,bRMS,325,1534468,,P,,,,0,400,1,FALSE,0,Windows 10,Chrome 101 (101.0.4951.41),FALSE,no check,TRUE,,63,63
968.0999999,bRMS,326,1535894,,Q,,,,1,400,1,FALSE,0,Windows 10,Chrome 101 (101.0.4951.41),FALSE,no check,TRUE,,63,63
723.8,bRMS,327,1537077,,P,,,,0,400,1,FALSE,0,Windows 10,Chrome 101 (101.0.4951.41),FALSE,no check,TRUE,,63,63
1443.4,bRMS,328,1538981,,P,,,,0,400,1,FALSE,0,Windows 10,Chrome 101 (101.0.4951.41),FALSE,no check,TRUE,,63,63
1424.5,bRMS,329,1540869,,Q,,,,1,400,1,FALSE,0,Windows 10,Chrome 101 (101.0.4951.41),FALSE,no check,TRUE,,63,63
812.8,bRMS,330,1542150,,P,,,,0,400,1,FALSE,0,Windows 10,Chrome 101 (101.0.4951.41),FALSE,no check,TRUE,,63,63
1705.1,bRMS,331,1544325,,Q,,,,1,400,1,FALSE,0,Windows 10,Chrome 101 (101.0.4951.41),FALSE,no check,TRUE,,63,63
804.3999999,bRMS,332,1545589,,P,,,,0,400,1,FALSE,0,Windows 10,Chrome 101 (101.0.4951.41),FALSE,no check,TRUE,,63,63
1613.5,bRMS,333,1547670,,Q,,,,1,400,1,FALSE,0,Windows 10,Chrome 101 (101.0.4951.41),FALSE,no check,TRUE,,63,63
19861,survey-likert,334,1567946,"{""Q0"":3}",,,,,,,,,,,,,,,,,
8071,survey-multi-choice,335,1576018,"{""Q0"":""לא""}",,,,,,,,,,,,,,,,,
2855,survey-text,336,1578873,"{""Q0"":""""}",,,,,,,,,,,,,,,,,
20975,survey-likert,337,1599849,"{""Q0"":3}",,,,,,,,,,,,,,,,,
8055,survey-multi-choice,338,1607905,"{""Q0"":""לא""}",,,,,,,,,,,,,,,,,
1199,survey-text,339,1609105,"{""Q0"":""""}",,,,,,,,,,,,,,,,,
24799,survey-likert,340,1633905,"{""Q0"":5}",,,,,,,,,,,,,,,,,
16591,survey-text,341,1650497,"{""Q0"":""2""}",,,,,,,,,,,,,,,,,
14839,survey-text,342,1665337,"{""Q0"":""0""}",,,,,,,,,,,,,,,,,
23191,instructions,343,1688529,,,,,,,,,,,,,,,,,,
