rt,trial_type,trial_index,time_elapsed,responses,name,key_press,is_stimulus,stimulus,stimulus_block,stimulus_side,time_post_trial,is_fullscreen,correct,trial_began,block,sub_block
97279.0,instructions,0,97279,,,,,,,,,,,,,
8222.0,survey-multi-choice,1,105503,"{""Q0"":""אישה"",""Q1"":""ימין"",""Q2"":""עברית""}",,,,,,,,,,,,
10271.0,survey-text,2,115775,"{""Q0"":""20"",""Q1"":""37""}",,,,,,,,,,,,
6368.0,survey-multi-choice,3,122143,"{""Q0"":""לא""}",,,,,,,,,,,,
4972.0,survey-likert,4,127116,"{""Q0"":3}",attention_2,,,,,,,,,,,
11159.0,instructions,5,138275,,,,,,,,,,,,,
,image-cpt,6,141916,,,,False,,,,,,,,,
,image-cpt,7,145551,,,,False,,,,,,,,,
,image-cpt,8,148200,,,,False,,,,,,,,,
476.0,image-cpt,9,150816,,,32,True,,,,,,,,,
,image-cpt,10,152966,,,,False,,,,,,,,,
,image-cpt,11,156100,,,,False,,,,,,,,,
287.0,image-cpt,12,159233,,,32,True,,,,,,,,,
466.0,image-cpt,13,161382,,,32,True,,,,,,,,,
525.0,image-cpt,14,164032,,,32,True,,,,,,,,,
,image-cpt,15,166182,,,,False,,,,,,,,,
,image-cpt,16,169816,,,,False,,,,,,,,,
,image-cpt,17,170848,,,,False,,,,,,,,,
,image-cpt,18,173498,,,,False,,,,,,,,,
,image-cpt,19,176633,,,,False,,,,,,,,,
,image-cpt,20,179766,,,,False,,,,,,,,,
5413.0,instructions,21,185179,,,,,,,,,,,,,
,image-cpt,22,188828,,,,False,,,,,,,,,
,image-cpt,23,191463,,,,False,,,,,,,,,
,image-cpt,24,193595,,,,False,,,,,,,,,
,image-cpt,25,197229,,,,False,,,,,,,,,
359.0,image-cpt,26,200378,,,32,True,,,,,,,,,
,image-cpt,27,202528,,,,False,,,,,,,,,
,image-cpt,28,206178,,,,False,,,,,,,,,
,image-cpt,29,208828,,,,False,,,,,,,,,
,image-cpt,30,210978,,,,False,,,,,,,,,
,image-cpt,31,213128,,,,False,,,,,,,,,
,image-cpt,32,216778,,,,False,,,,,,,,,
986.0,image-cpt,33,219428,,,32,True,,,,,,,,,
,image-cpt,34,221578,,,,False,,,,,,,,,
602.0,image-cpt,35,224728,,,32,True,,,,,,,,,
,image-cpt,36,227377,,,,False,,,,,,,,,
690.0,image-cpt,37,229527,,,32,True,,,,,,,,,
,image-cpt,38,231663,,,,False,,,,,,,,,
,image-cpt,39,234311,,,,False,,,,,,,,,
,image-cpt,40,236460,,,,False,,,,,,,,,
,image-cpt,41,240110,,,,False,,,,,,,,,
,image-cpt,42,242760,,,,False,,,,,,,,,
,image-cpt,43,245410,,,,False,,,,,,,,,
,image-cpt,44,248060,,,,False,,,,,,,,,
,image-cpt,45,250210,,,,False,,,,,,,,,
1298.0,image-cpt,46,252859,,,32,True,,,,,,,,,
,image-cpt,47,256493,,,,False,,,,,,,,,
,image-cpt,48,258643,,,,False,,,,,,,,,
513.0,image-cpt,49,261277,,,32,True,,,,,,,,,
,image-cpt,50,263926,,,,False,,,,,,,,,
,image-cpt,51,267575,,,,False,,,,,,,,,
,image-cpt,52,270225,,,,False,,,,,,,,,
,image-cpt,53,273376,,,,False,,,,,,,,,
,image-cpt,54,276026,,,,False,,,,,,,,,
,image-cpt,55,278675,,,,False,,,,,,,,,
1313.0,image-cpt,56,280825,,,32,False,,,,,,,,,
,image-cpt,57,282975,,,,False,,,,,,,,,
948.0,image-cpt,58,285625,,,32,True,,,,,,,,,
,image-cpt,59,288775,,,,False,,,,,,,,,
493.0,image-cpt,60,290909,,,32,True,,,,,,,,,
454.0,image-cpt,61,293558,,,32,True,,,,,,,,,
,image-cpt,62,296708,,,,False,,,,,,,,,
,image-cpt,63,298858,,,,False,,,,,,,,,
,image-cpt,64,302008,,,,False,,,,,,,,,
,image-cpt,65,304141,,,,False,,,,,,,,,
,image-cpt,66,306291,,,,False,,,,,,,,,
,image-cpt,67,307307,,,,False,,,,,,,,,
391.0,image-cpt,68,310457,,,32,True,,,,,,,,,
,image-cpt,69,313107,,,,False,,,,,,,,,
,image-cpt,70,316258,,,,False,,,,,,,,,
,image-cpt,71,318407,,,,False,,,,,,,,,
749.0,image-cpt,72,322057,,,32,True,,,,,,,,,
747.0,image-cpt,73,324707,,,32,True,,,,,,,,,
672.0,image-cpt,74,328356,,,32,True,,,,,,,,,
783.0,image-cpt,75,332007,,,32,True,,,,,,,,,
685.0,image-cpt,76,335156,,,32,True,,,,,,,,,
,image-cpt,77,338306,,,,False,,,,,,,,,
,image-cpt,78,341940,,,,False,,,,,,,,,
,image-cpt,79,345574,,,,False,,,,,,,,,
782.0,image-cpt,80,347722,,,32,True,,,,,,,,,
,image-cpt,81,349873,,,,False,,,,,,,,,
,image-cpt,82,353006,,,,False,,,,,,,,,
900.0,image-cpt,83,356156,,,32,True,,,,,,,,,
,image-cpt,84,358305,,,,False,,,,,,,,,
899.0,image-cpt,85,361455,,,32,True,,,,,,,,,
,image-cpt,86,365105,,,,False,,,,,,,,,
,image-cpt,87,367255,,,,False,,,,,,,,,
492.0,image-cpt,88,369905,,,32,True,,,,,,,,,
,image-cpt,89,373055,,,,False,,,,,,,,,
,image-cpt,90,376705,,,,False,,,,,,,,,
547.0,image-cpt,91,380355,,,32,True,,,,,,,,,
,image-cpt,92,384004,,,,False,,,,,,,,,
991.0,image-cpt,93,387638,,,32,True,,,,,,,,,
831.0,image-cpt,94,391287,,,32,True,,,,,,,,,
,image-cpt,95,394937,,,,False,,,,,,,,,
,image-cpt,96,397088,,,,False,,,,,,,,,
581.0,image-cpt,97,400222,,,32,True,,,,,,,,,
,image-cpt,98,402871,,,,False,,,,,,,,,
493.0,image-cpt,99,405020,,,32,True,,,,,,,,,
,image-cpt,100,408654,,,,False,,,,,,,,,
855.0,image-cpt,101,410804,,,32,True,,,,,,,,,
,image-cpt,102,412953,,,,False,,,,,,,,,
987.0,image-cpt,103,416103,,,32,True,,,,,,,,,
,image-cpt,104,419238,,,,False,,,,,,,,,
,image-cpt,105,422387,,,,False,,,,,,,,,
,image-cpt,106,425036,,,,False,,,,,,,,,
,image-cpt,107,428669,,,,False,,,,,,,,,
,image-cpt,108,431819,,,,False,,,,,,,,,
809.0,image-cpt,109,433969,,,32,True,,,,,,,,,
,image-cpt,110,437619,,,,False,,,,,,,,,
882.0,image-cpt,111,441268,,,32,True,,,,,,,,,
,image-cpt,112,443902,,,,False,,,,,,,,,
950.0,image-cpt,113,447052,,,32,True,,,,,,,,,
760.0,image-cpt,114,450684,,,32,True,,,,,,,,,
,image-cpt,115,454335,,,,False,,,,,,,,,
,image-cpt,116,456985,,,,False,,,,,,,,,
1084.0,image-cpt,117,459135,,,32,True,,,,,,,,,
,image-cpt,118,462784,,,,False,,,,,,,,,
,image-cpt,119,465935,,,,False,,,,,,,,,
,image-cpt,120,468084,,,,False,,,,,,,,,
,image-cpt,121,471234,,,,False,,,,,,,,,
,image-cpt,122,473384,,,,False,,,,,,,,,
,image-cpt,123,475519,,,,False,,,,,,,,,
,image-cpt,124,478152,,,,False,,,,,,,,,
,image-cpt,125,481284,,,,False,,,,,,,,,
1121.0,image-cpt,126,483918,,,32,True,,,,,,,,,
1079.0,image-cpt,127,486067,,,32,True,,,,,,,,,
,image-cpt,128,488217,,,,False,,,,,,,,,
,image-cpt,129,489250,,,,False,,,,,,,,,
,image-cpt,130,491400,,,,False,,,,,,,,,
,image-cpt,131,494049,,,,False,,,,,,,,,
995.0,image-cpt,132,496183,,,32,True,,,,,,,,,
,image-cpt,133,499832,,,,False,,,,,,,,,
,image-cpt,134,503483,,,,False,,,,,,,,,
,image-cpt,135,506133,,,,False,,,,,,,,,
,image-cpt,136,508783,,,,True,,,,,,,,,
,image-cpt,137,510933,,,,False,,,,,,,,,
,image-cpt,138,514083,,,,False,,,,,,,,,
,image-cpt,139,516733,,,,False,,,,,,,,,
,image-cpt,140,519366,,,,False,,,,,,,,,
1006.0,image-cpt,141,522515,,,32,True,,,,,,,,,
,image-cpt,142,526150,,,,False,,,,,,,,,
,image-cpt,143,528798,,,,False,,,,,,,,,
,image-cpt,144,531948,,,,False,,,,,,,,,
,image-cpt,145,535582,,,,False,,,,,,,,,
,image-cpt,146,538232,,,,False,,,,,,,,,
,image-cpt,147,541366,,,,False,,,,,,,,,
,image-cpt,148,544514,,,,False,,,,,,,,,
963.0,image-cpt,149,548164,,,32,True,,,,,,,,,
,image-cpt,150,550797,,,,False,,,,,,,,,
,image-cpt,151,553447,,,,False,,,,,,,,,
,image-cpt,152,555581,,,,False,,,,,,,,,
,image-cpt,153,558214,,,,True,,,,,,,,,
,image-cpt,154,560363,,,,False,,,,,,,,,
1113.0,image-cpt,155,562513,,,32,True,,,,,,,,,
,image-cpt,156,565663,,,,False,,,,,,,,,
,image-cpt,157,567797,,,,False,,,,,,,,,
,image-cpt,158,570446,,,,False,,,,,,,,,
,image-cpt,159,573596,,,,False,,,,,,,,,
520.0,image-cpt,160,577230,,,32,True,,,,,,,,,
534.0,image-cpt,161,580379,,,32,True,,,,,,,,,
921.0,image-cpt,162,583530,,,32,True,,,,,,,,,
,image-cpt,163,587178,,,,False,,,,,,,,,
,image-cpt,164,589328,,,,False,,,,,,,,,
,image-cpt,165,591478,,,,False,,,,,,,,,
,image-cpt,166,595128,,,,False,,,,,,,,,
1116.0,image-cpt,167,597262,,,32,True,,,,,,,,,
,image-cpt,168,599411,,,,False,,,,,,,,,
,image-cpt,169,602045,,,,False,,,,,,,,,
,image-cpt,170,605195,,,,False,,,,,,,,,
937.0,image-cpt,171,608344,,,32,True,,,,,,,,,
,image-cpt,172,610494,,,,False,,,,,,,,,
,image-cpt,173,613644,,,,False,,,,,,,,,
,image-cpt,174,616294,,,,False,,,,,,,,,
,image-cpt,175,619443,,,,False,,,,,,,,,
,image-cpt,176,622077,,,,False,,,,,,,,,
,image-cpt,177,624227,,,,False,,,,,,,,,
943.0,image-cpt,178,627876,,,32,True,,,,,,,,,
1103.0,image-cpt,179,630526,,,32,True,,,,,,,,,
,image-cpt,180,633661,,,,False,,,,,,,,,
,image-cpt,181,636294,,,,False,,,,,,,,,
,image-cpt,182,638943,,,,False,,,,,,,,,
,image-cpt,183,641077,,,,False,,,,,,,,,
,image-cpt,184,644711,,,,False,,,,,,,,,
893.0,image-cpt,185,648359,,,32,True,,,,,,,,,
1004.0,image-cpt,186,651492,,,32,True,,,,,,,,,
,image-cpt,187,654125,,,,False,,,,,,,,,
,image-cpt,188,657776,,,,False,,,,,,,,,
964.0,image-cpt,189,660425,,,32,True,,,,,,,,,
842.0,image-cpt,190,664058,,,32,True,,,,,,,,,
,image-cpt,191,667708,,,,False,,,,,,,,,
1127.0,image-cpt,192,671358,,,32,True,,,,,,,,,
,image-cpt,193,675008,,,,False,,,,,,,,,
,image-cpt,194,677142,,,,False,,,,,,,,,
,image-cpt,195,679791,,,,True,,,,,,,,,
,image-cpt,196,683441,,,,False,,,,,,,,,
,image-cpt,197,687091,,,,False,,,,,,,,,
,image-cpt,198,689740,,,,False,,,,,,,,,
,image-cpt,199,691890,,,,False,,,,,,,,,
,image-cpt,200,695041,,,,False,,,,,,,,,
,image-cpt,201,697690,,,,False,,,,,,,,,
,image-cpt,202,699840,,,,False,,,,,,,,,
,image-cpt,203,703490,,,,False,,,,,,,,,
962.0,image-cpt,204,705640,,,32,True,,,,,,,,,
1052.0,image-cpt,205,708790,,,32,True,,,,,,,,,
,image-cpt,206,712439,,,,False,,,,,,,,,
877.0,image-cpt,207,714573,,,32,True,,,,,,,,,
,image-cpt,208,717723,,,,False,,,,,,,,,
,image-cpt,209,721357,,,,False,,,,,,,,,
631.0,image-cpt,210,724506,,,32,True,,,,,,,,,
,image-cpt,211,728155,,,,False,,,,,,,,,
,image-cpt,212,730306,,,,False,,,,,,,,,
,image-cpt,213,733955,,,,False,,,,,,,,,
,image-cpt,214,737589,,,,False,,,,,,,,,
,image-cpt,215,740238,,,,False,,,,,,,,,
,image-cpt,216,743888,,,,False,,,,,,,,,
,image-cpt,217,747538,,,,False,,,,,,,,,
,image-cpt,218,750688,,,,False,,,,,,,,,
932.0,image-cpt,219,754338,,,32,True,,,,,,,,,
,image-cpt,220,757487,,,,False,,,,,,,,,
932.0,image-cpt,221,759621,,,32,True,,,,,,,,,
,image-cpt,222,762271,,,,False,,,,,,,,,
,image-cpt,223,764920,,,,False,,,,,,,,,
,image-cpt,224,768071,,,,False,,,,,,,,,
,image-cpt,225,771720,,,,False,,,,,,,,,
,image-cpt,226,774870,,,,False,,,,,,,,,
,image-cpt,227,778020,,,,False,,,,,,,,,
735.0,image-cpt,228,781670,,,32,True,,,,,,,,,
,image-cpt,229,784819,,,,False,,,,,,,,,
,image-cpt,230,787453,,,,False,,,,,,,,,
470.0,image-cpt,231,790603,,,32,True,,,,,,,,,
425.0,image-cpt,232,794237,,,32,True,,,,,,,,,
,image-cpt,233,797386,,,,False,,,,,,,,,
570.0,image-cpt,234,799537,,,32,True,,,,,,,,,
,image-cpt,235,802687,,,,False,,,,,,,,,
965.0,image-cpt,236,804836,,,32,True,,,,,,,,,
625.0,image-cpt,237,807469,,,32,True,,,,,,,,,
,image-cpt,238,809619,,,,False,,,,,,,,,
,image-cpt,239,813254,,,,False,,,,,,,,,
,image-cpt,240,815902,,,,False,,,,,,,,,
,image-cpt,241,818552,,,,False,,,,,,,,,
,image-cpt,242,822202,,,,False,,,,,,,,,
842.0,image-cpt,243,824352,,,32,True,,,,,,,,,
,image-cpt,244,827485,,,,False,,,,,,,,,
856.0,image-cpt,245,829635,,,32,True,,,,,,,,,
801.0,image-cpt,246,833285,,,32,True,,,,,,,,,
,image-cpt,247,836435,,,,False,,,,,,,,,
834.0,image-cpt,248,840085,,,32,True,,,,,,,,,
848.0,image-cpt,249,843235,,,32,True,,,,,,,,,
,image-cpt,250,846385,,,,False,,,,,,,,,
,image-cpt,251,850034,,,,False,,,,,,,,,
,image-cpt,252,852184,,,,True,,,,,,,,,
1052.0,image-cpt,253,855834,,,32,True,,,,,,,,,
1466.0,image-cpt,254,858984,,,32,True,,,,,,,,,
,image-cpt,255,861634,,,,False,,,,,,,,,
,image-cpt,256,864783,,,,False,,,,,,,,,
,image-cpt,257,868433,,,,False,,,,,,,,,
,image-cpt,258,870583,,,,False,,,,,,,,,
525.0,image-cpt,259,873233,,,32,True,,,,,,,,,
1171.0,image-cpt,260,875383,,,32,True,,,,,,,,,
958.0,image-cpt,261,879033,,,32,True,,,,,,,,,
,image-cpt,262,882183,,,,False,,,,,,,,,
