rt,trial_type,trial_index,time_elapsed,responses,name,key_press,is_stimulus,stimulus,stimulus_block,stimulus_side,time_post_trial,is_fullscreen,correct,trial_began,block,sub_block
54711.0,instructions,0,54711,,,,,,,,,,,,,
6381.0,survey-multi-choice,1,61095,"{""Q0"":""אישה"",""Q1"":""ימין"",""Q2"":""עברית""}",,,,,,,,,,,,
28982.0,survey-text,2,90079,"{""Q0"":""24"",""Q1"":""40""}",,,,,,,,,,,,
2990.0,survey-multi-choice,3,93071,"{""Q0"":""לא""}",,,,,,,,,,,,
12134.0,survey-likert,4,105207,"{""Q0"":1}",attention_2,,,,,,,,,,,
7527.0,instructions,5,112734,,,,,,,,,,,,,
775.0,image-cpt,6,115371,,,32,True,,,,,,,,,
,image-cpt,7,119006,,,,False,,,,,,,,,
392.0,image-cpt,8,121139,,,32,True,,,,,,,,,
,image-cpt,9,123287,,,,False,,,,,,,,,
335.0,image-cpt,10,126422,,,32,True,,,,,,,,,
,image-cpt,11,129073,,,,False,,,,,,,,,
,image-cpt,12,131703,,,,False,,,,,,,,,
,image-cpt,13,133853,,,,False,,,,,,,,,
,image-cpt,14,136988,,,,False,,,,,,,,,
,image-cpt,15,140636,,,,False,,,,,,,,,
,image-cpt,16,144271,,,,False,,,,,,,,,
342.0,image-cpt,17,147404,,,32,True,,,,,,,,,
,image-cpt,18,150536,,,,False,,,,,,,,,
,image-cpt,19,151569,,,,False,,,,,,,,,
,image-cpt,20,155203,,,,False,,,,,,,,,
5027.0,instructions,21,160230,,,,,,,,,,,,,
,image-cpt,22,163883,,,,False,,,,,,,,,
,image-cpt,23,167533,,,,False,,,,,,,,,
441.0,image-cpt,24,170666,,,32,True,,,,,,,,,
,image-cpt,25,173799,,,,False,,,,,,,,,
,image-cpt,26,176949,,,,False,,,,,,,,,
,image-cpt,27,180099,,,,False,,,,,,,,,
,image-cpt,28,182249,,,,False,,,,,,,,,
573.0,image-cpt,29,185882,,,32,True,,,,,,,,,
,image-cpt,30,188032,,,,False,,,,,,,,,
582.0,image-cpt,31,191682,,,32,True,,,,,,,,,
,image-cpt,32,194831,,,,False,,,,,,,,,
454.0,image-cpt,33,197981,,,32,True,,,,,,,,,
,image-cpt,34,201631,,,,False,,,,,,,,,
