rt,trial_type,trial_index,time_elapsed,responses,name,key_press,is_stimulus,stimulus,stimulus_block,stimulus_side,time_post_trial,is_fullscreen,correct,trial_began,block,sub_block
453.0,image-cpt,91,954192,,,32,True,,,,,,,,,
351.0,image-cpt,92,957343,,,32,True,,,,,,,,,
353.0,image-cpt,93,960992,,,32,True,,,,,,,,,
,image-cpt,94,963642,,,,False,,,,,,,,,
358.0,image-cpt,95,965792,,,32,True,,,,,,,,,
,image-cpt,96,969442,,,,False,,,,,,,,,
,image-cpt,97,972092,,,,False,,,,,,,,,
,image-cpt,98,974725,,,,False,,,,,,,,,
,image-cpt,99,977375,,,,False,,,,,,,,,
,image-cpt,100,981025,,,,False,,,,,,,,,
,image-cpt,101,983674,,,,False,,,,,,,,,
421.0,image-cpt,102,986309,,,32,True,,,,,,,,,
,image-cpt,103,989958,,,,False,,,,,,,,,
,image-cpt,104,992607,,,,False,,,,,,,,,
,image-cpt,105,996257,,,,False,,,,,,,,,
,image-cpt,106,999407,,,,False,,,,,,,,,
,image-cpt,107,1002057,,,,False,,,,,,,,,
278.0,image-cpt,108,1004207,,,32,True,,,,,,,,,
,image-cpt,109,1006341,,,,False,,,,,,,,,
314.0,image-cpt,110,1008490,,,32,True,,,,,,,,,
388.0,image-cpt,111,1012139,,,32,True,,,,,,,,,
,image-cpt,112,1015773,,,,False,,,,,,,,,
,image-cpt,113,1018423,,,,False,,,,,,,,,
,image-cpt,114,1020556,,,,False,,,,,,,,,
387.0,image-cpt,115,1024206,,,32,True,,,,,,,,,
,image-cpt,116,1027356,,,,False,,,,,,,,,
,image-cpt,117,1029506,,,,False,,,,,,,,,
,image-cpt,118,1033139,,,,False,,,,,,,,,
,image-cpt,119,1035773,,,,False,,,,,,,,,
,image-cpt,120,1039422,,,,False,,,,,,,,,
,image-cpt,121,1043072,,,,False,,,,,,,,,
,image-cpt,122,1046722,,,,False,,,,,,,,,
478.0,image-cpt,123,1049871,,,32,True,,,,,,,,,
,image-cpt,124,1053005,,,,False,,,,,,,,,
483.0,image-cpt,125,1055155,,,32,True,,,,,,,,,
,image-cpt,126,1058305,,,,False,,,,,,,,,
287.0,image-cpt,127,1060955,,,32,True,,,,,,,,,
453.0,image-cpt,128,1063589,,,32,True,,,,,,,,,
459.0,image-cpt,129,1065737,,,32,True,,,,,,,,,
,image-cpt,130,1068888,,,,False,,,,,,,,,
,image-cpt,131,1072537,,,,False,,,,,,,,,
,image-cpt,132,1074687,,,,False,,,,,,,,,
,image-cpt,133,1077337,,,,False,,,,,,,,,
,image-cpt,134,1079987,,,,False,,,,,,,,,
,image-cpt,135,1083137,,,,False,,,,,,,,,
,image-cpt,136,1085787,,,,False,,,,,,,,,
,image-cpt,137,1088421,,,,False,,,,,,,,,
,image-cpt,138,1090570,,,,False,,,,,,,,,
485.0,image-cpt,139,1094220,,,32,True,,,,,,,,,
,image-cpt,140,1097369,,,,False,,,,,,,,,
486.0,image-cpt,141,1100019,,,32,True,,,,,,,,,
,image-cpt,142,1102669,,,,False,,,,,,,,,
514.0,image-cpt,143,1105819,,,32,True,,,,,,,,,
309.0,image-cpt,144,1107969,,,32,True,,,,,,,,,
,image-cpt,145,1111119,,,,False,,,,,,,,,
,image-cpt,146,1113769,,,,False,,,,,,,,,
,image-cpt,147,1116419,,,,False,,,,,,,,,
,image-cpt,148,1119053,,,,False,,,,,,,,,
,image-cpt,149,1122202,,,,False,,,,,,,,,
454.0,image-cpt,150,1125852,,,32,True,,,,,,,,,
388.0,image-cpt,151,1129485,,,32,True,,,,,,,,,
,image-cpt,152,1132635,,,,False,,,,,,,,,
,image-cpt,153,1136269,,,,False,,,,,,,,,
,image-cpt,154,1139417,,,,False,,,,,,,,,
390.0,image-cpt,155,1143068,,,32,True,,,,,,,,,
,image-cpt,156,1144101,,,,False,,,,,,,,,
,image-cpt,157,1147751,,,,False,,,,,,,,,
,image-cpt,158,1150400,,,,False,,,,,,,,,
,image-cpt,159,1152551,,,,False,,,,,,,,,
,image-cpt,160,1155684,,,,False,,,,,,,,,
,image-cpt,161,1159333,,,,False,,,,,,,,,
,image-cpt,162,1161983,,,,False,,,,,,,,,
,image-cpt,163,1164633,,,,False,,,,,,,,,
326.0,image-cpt,164,1166783,,,32,True,,,,,,,,,
304.0,image-cpt,165,1169433,,,32,True,,,,,,,,,
294.0,image-cpt,166,1173083,,,32,True,,,,,,,,,
293.0,image-cpt,167,1176717,,,32,True,,,,,,,,,
274.0,image-cpt,168,1179866,,,32,True,,,,,,,,,
,image-cpt,169,1183015,,,,False,,,,,,,,,
,image-cpt,170,1185149,,,,False,,,,,,,,,
,image-cpt,171,1188299,,,,False,,,,,,,,,
,image-cpt,172,1191449,,,,False,,,,,,,,,
,image-cpt,173,1193598,,,,False,,,,,,,,,
,image-cpt,174,1195733,,,,False,,,,,,,,,
,image-cpt,175,1198882,,,,False,,,,,,,,,
,image-cpt,176,1202531,,,,False,,,,,,,,,
,image-cpt,177,1204682,,,,False,,,,,,,,,
,image-cpt,178,1207831,,,,False,,,,,,,,,
440.0,image-cpt,179,1211481,,,32,True,,,,,,,,,
,image-cpt,180,1214631,,,,False,,,,,,,,,
,image-cpt,181,1217281,,,,False,,,,,,,,,
495.0,image-cpt,182,1220431,,,32,True,,,,,,,,,
,image-cpt,183,1222565,,,,False,,,,,,,,,
,image-cpt,184,1225714,,,,False,,,,,,,,,
,image-cpt,185,1229364,,,,False,,,,,,,,,
412.0,image-cpt,186,1232513,,,32,True,,,,,,,,,
,image-cpt,187,1234664,,,,False,,,,,,,,,
,image-cpt,188,1236813,,,,False,,,,,,,,,
,image-cpt,189,1240463,,,,False,,,,,,,,,
,image-cpt,190,1244113,,,,False,,,,,,,,,
415.0,image-cpt,191,1247763,,,32,True,,,,,,,,,
,image-cpt,192,1251397,,,,False,,,,,,,,,
586.0,image-cpt,193,1254546,,,32,True,,,,,,,,,
430.0,image-cpt,194,1257196,,,32,True,,,,,,,,,
,image-cpt,195,1259346,,,,False,,,,,,,,,
,image-cpt,196,1262995,,,,False,,,,,,,,,
,image-cpt,197,1266629,,,,False,,,,,,,,,
298.0,image-cpt,198,1269779,,,32,True,,,,,,,,,
,image-cpt,199,1273428,,,,False,,,,,,,,,
395.0,image-cpt,200,1276078,,,32,True,,,,,,,,,
,image-cpt,201,1279728,,,,False,,,,,,,,,
,image-cpt,202,1282878,,,,False,,,,,,,,,
,image-cpt,203,1285528,,,,False,,,,,,,,,
,image-cpt,204,1288678,,,,False,,,,,,,,,
,image-cpt,205,1290827,,,,False,,,,,,,,,
,image-cpt,206,1293978,,,,False,,,,,,,,,
,image-cpt,207,1297127,,,,False,,,,,,,,,
,image-cpt,208,1300777,,,,False,,,,,,,,,
,image-cpt,209,1303427,,,,False,,,,,,,,,
,image-cpt,210,1307060,,,,False,,,,,,,,,
,image-cpt,211,1310710,,,,False,,,,,,,,,
,image-cpt,212,1312860,,,,False,,,,,,,,,
,image-cpt,213,1315010,,,,False,,,,,,,,,
,image-cpt,214,1317160,,,,False,,,,,,,,,
344.0,image-cpt,215,1319310,,,32,True,,,,,,,,,
,image-cpt,216,1321459,,,,False,,,,,,,,,
380.0,image-cpt,217,1325093,,,32,True,,,,,,,,,
,image-cpt,218,1327243,,,,False,,,,,,,,,
,image-cpt,219,1330393,,,,False,,,,,,,,,
,image-cpt,220,1333542,,,,False,,,,,,,,,
,image-cpt,221,1335677,,,,False,,,,,,,,,
,image-cpt,222,1338826,,,,False,,,,,,,,,
,image-cpt,223,1341975,,,,False,,,,,,,,,
,image-cpt,224,1344625,,,,False,,,,,,,,,
,image-cpt,225,1347775,,,,False,,,,,,,,,
,image-cpt,226,1349910,,,,False,,,,,,,,,
,image-cpt,227,1353558,,,,False,,,,,,,,,
,image-cpt,228,1356708,,,,False,,,,,,,,,
,image-cpt,229,1359858,,,,False,,,,,,,,,
,image-cpt,230,1363008,,,,False,,,,,,,,,
513.0,image-cpt,231,1366141,,,32,True,,,,,,,,,
,image-cpt,232,1368791,,,,False,,,,,,,,,
,image-cpt,233,1370924,,,,False,,,,,,,,,
,image-cpt,234,1374574,,,,False,,,,,,,,,
,image-cpt,235,1377224,,,,False,,,,,,,,,
,image-cpt,236,1380374,,,,False,,,,,,,,,
,image-cpt,237,1382524,,,,False,,,,,,,,,
,image-cpt,238,1385173,,,,False,,,,,,,,,
,image-cpt,239,1387323,,,,False,,,,,,,,,
,image-cpt,240,1389973,,,,False,,,,,,,,,
410.0,image-cpt,241,1392623,,,32,True,,,,,,,,,
,image-cpt,242,1396273,,,,False,,,,,,,,,
,image-cpt,243,1398923,,,,False,,,,,,,,,
,image-cpt,244,1401073,,,,False,,,,,,,,,
,image-cpt,245,1403723,,,,False,,,,,,,,,
,image-cpt,246,1405873,,,,False,,,,,,,,,
,image-cpt,247,1409522,,,,False,,,,,,,,,
557.0,image-cpt,248,1412172,,,32,True,,,,,,,,,
,image-cpt,249,1415322,,,,False,,,,,,,,,
,image-cpt,250,1418472,,,,False,,,,,,,,,
,image-cpt,251,1420622,,,,False,,,,,,,,,
370.0,image-cpt,252,1422755,,,32,True,,,,,,,,,
,image-cpt,253,1425389,,,,False,,,,,,,,,
,image-cpt,254,1428538,,,,False,,,,,,,,,
389.0,image-cpt,255,1430688,,,32,True,,,,,,,,,
,image-cpt,256,1433338,,,,False,,,,,,,,,
,image-cpt,257,1435988,,,,False,,,,,,,,,
,image-cpt,258,1438138,,,,False,,,,,,,,,
390.0,image-cpt,259,1441788,,,32,True,,,,,,,,,
,image-cpt,260,1443938,,,,False,,,,,,,,,
366.0,image-cpt,261,1446087,,,32,True,,,,,,,,,
,image-cpt,262,1449737,,,,False,,,,,,,,,
391.0,image-cpt,263,1451887,,,32,True,,,,,,,,,
449.0,image-cpt,264,1454537,,,32,True,,,,,,,,,
,image-cpt,265,1458187,,,,False,,,,,,,,,
,image-cpt,266,1460337,,,,False,,,,,,,,,
,image-cpt,267,1462487,,,,False,,,,,,,,,
,image-cpt,268,1466136,,,,False,,,,,,,,,
503.0,image-cpt,269,1468286,,,32,False,,,,,,,,,
,image-cpt,270,1471420,,,,False,,,,,,,,,
,image-cpt,271,1474054,,,,False,,,,,,,,,
,image-cpt,272,1476703,,,,False,,,,,,,,,
,image-cpt,273,1480353,,,,False,,,,,,,,,
,image-cpt,274,1482502,,,,False,,,,,,,,,
,image-cpt,275,1484636,,,,False,,,,,,,,,
,image-cpt,276,1487286,,,,False,,,,,,,,,
,image-cpt,277,1489936,,,,False,,,,,,,,,
,image-cpt,278,1492585,,,,False,,,,,,,,,
,image-cpt,279,1495735,,,,False,,,,,,,,,
377.0,image-cpt,280,1497869,,,32,True,,,,,,,,,
387.0,image-cpt,281,1500519,,,32,True,,,,,,,,,
,image-cpt,282,1504168,,,,False,,,,,,,,,
,image-cpt,283,1506818,,,,False,,,,,,,,,
,image-cpt,284,1509968,,,,False,,,,,,,,,
559.0,image-cpt,285,1513618,,,32,True,,,,,,,,,
,image-cpt,286,1517268,,,,False,,,,,,,,,
,image-cpt,287,1519918,,,,False,,,,,,,,,
386.0,image-cpt,288,1523067,,,32,True,,,,,,,,,
468.0,image-cpt,289,1525217,,,32,True,,,,,,,,,
,image-cpt,290,1527367,,,,False,,,,,,,,,
,image-cpt,291,1529501,,,,False,,,,,,,,,
387.0,image-cpt,292,1533150,,,32,True,,,,,,,,,
,image-cpt,293,1536300,,,,False,,,,,,,,,
,image-cpt,294,1539950,,,,False,,,,,,,,,
417.0,image-cpt,295,1542100,,,32,True,,,,,,,,,
,image-cpt,296,1545250,,,,False,,,,,,,,,
318.0,image-cpt,297,1547900,,,32,True,,,,,,,,,
,image-cpt,298,1551049,,,,False,,,,,,,,,
359.0,image-cpt,299,1553199,,,32,True,,,,,,,,,
,image-cpt,300,1556333,,,,False,,,,,,,,,
,image-cpt,301,1559482,,,,False,,,,,,,,,
,image-cpt,302,1562117,,,,False,,,,,,,,,
,image-cpt,303,1565265,,,,False,,,,,,,,,
,image-cpt,304,1568915,,,,False,,,,,,,,,
,image-cpt,305,1572065,,,,False,,,,,,,,,
415.0,image-cpt,306,1574215,,,32,True,,,,,,,,,
553.0,image-cpt,307,1577865,,,32,True,,,,,,,,,
,image-cpt,308,1581015,,,,False,,,,,,,,,
,image-cpt,309,1584665,,,,False,,,,,,,,,
,image-cpt,310,1587315,,,,False,,,,,,,,,
,image-cpt,311,1590949,,,,False,,,,,,,,,
,image-cpt,312,1593098,,,,False,,,,,,,,,
,image-cpt,313,1596747,,,,False,,,,,,,,,
389.0,image-cpt,314,1600381,,,32,True,,,,,,,,,
,image-cpt,315,1604030,,,,False,,,,,,,,,
,image-cpt,316,1607180,,,,False,,,,,,,,,
,image-cpt,317,1609830,,,,False,,,,,,,,,
,image-cpt,318,1612480,,,,False,,,,,,,,,
,image-cpt,319,1615630,,,,False,,,,,,,,,
,image-cpt,320,1619280,,,,False,,,,,,,,,
,image-cpt,321,1622430,,,,False,,,,,,,,,
,image-cpt,322,1626080,,,,False,,,,,,,,,
,image-cpt,323,1628729,,,,False,,,,,,,,,
407.0,image-cpt,324,1631379,,,32,True,,,,,,,,,
,image-cpt,325,1633529,,,,False,,,,,,,,,
,image-cpt,326,1637179,,,,False,,,,,,,,,
,image-cpt,327,1640329,,,,False,,,,,,,,,
,image-cpt,328,1643979,,,,False,,,,,,,,,
,image-cpt,329,1646129,,,,False,,,,,,,,,
,image-cpt,330,1649279,,,,False,,,,,,,,,
498.0,image-cpt,331,1652928,,,32,True,,,,,,,,,
,image-cpt,332,1656062,,,,False,,,,,,,,,
,image-cpt,333,1659211,,,,False,,,,,,,,,
,image-cpt,334,1662361,,,,False,,,,,,,,,
,image-cpt,335,1664511,,,,False,,,,,,,,,
,image-cpt,336,1667161,,,,False,,,,,,,,,
,image-cpt,337,1669811,,,,False,,,,,,,,,
478.0,image-cpt,338,1672961,,,32,True,,,,,,,,,
528.0,image-cpt,339,1675111,,,32,True,,,,,,,,,
538.0,image-cpt,340,1677761,,,32,True,,,,,,,,,
,image-cpt,341,1680911,,,,False,,,,,,,,,
33417.0,instructions,342,1714328,,,,,,,,,,,,,
4104.400000095367,bRMS,343,1718805,,,P,,images/rms/f42887_e_001.jpg,training,0.0,400.0,False,True,0.0,63.0,63.0
1257.0,bRMS,344,1720837,,,Q,,images/rms/f42887_e_001.jpg,training,1.0,400.0,False,True,0.0,63.0,63.0
950.5,bRMS,345,1722573,,,P,,images/rms/f42887_e_001.jpg,training,0.0,400.0,False,True,0.0,63.0,63.0
894.8000000715256,bRMS,346,1724261,,,Q,,images/rms/f42887_e_001.jpg,training,1.0,400.0,False,True,0.0,63.0,63.0
935.100000023842,bRMS,347,1725973,,,Q,,images/rms/f42887_e_001.jpg,training,1.0,400.0,False,True,0.0,63.0,63.0
950.0,bRMS,348,1727709,,,P,,images/rms/f42887_e_001.jpg,training,0.0,400.0,False,True,0.0,63.0,63.0
662.0,bRMS,349,1729173,,,P,,images/rms/f42887_e_001.jpg,training,0.0,400.0,False,True,0.0,63.0,63.0
631.2000000476837,bRMS,350,1730589,,,Q,,images/rms/f42887_e_001.jpg,training,1.0,400.0,False,True,0.0,63.0,63.0
910.5,bRMS,351,1732286,,,Q,,images/rms/f42887_e_001.jpg,training,1.0,400.0,False,True,0.0,63.0,63.0
766.3000000715256,bRMS,352,1733836,,,P,,images/rms/f42887_e_001.jpg,training,0.0,400.0,False,True,0.0,63.0,63.0
766.6000000238419,bRMS,353,1735389,,,Q,,images/rms/f42887_e_001.jpg,training,1.0,400.0,False,True,0.0,63.0,63.0
734.8999999761581,bRMS,354,1736901,,,Q,,images/rms/f42887_e_001.jpg,training,1.0,400.0,False,True,0.0,63.0,63.0
847.3999999761581,bRMS,355,1738541,,,P,,images/rms/f42887_e_001.jpg,training,0.0,400.0,False,True,0.0,63.0,63.0
1102.7999999523165,bRMS,356,1740421,,,P,,images/rms/f42887_e_001.jpg,training,0.0,400.0,False,True,0.0,63.0,63.0
1847.200000047684,bRMS,357,1743053,,,Q,,images/rms/f42887_e_001.jpg,training,1.0,400.0,False,True,0.0,63.0,63.0
987.5999999046326,bRMS,358,1744821,,,P,,images/rms/f42887_e_001.jpg,training,0.0,400.0,False,True,0.0,63.0,63.0
2729.0,instructions,359,1747960,,,,,,,,,,,,,
2113.200000047684,bRMS,360,1750437,,,Q,,images/rms/f42887_e_028_1.jpg,reversed,1.0,400.0,False,True,0.0,63.0,63.0
709.8999999761581,bRMS,361,1751923,,,Q,,images/rms/f42887_e_015.jpg,main,1.0,400.0,False,True,0.0,63.0,63.0
790.1000000238419,bRMS,362,1753491,,,P,,images/rms/f42887_e_161_1.jpg,reversed,0.0,400.0,False,True,0.0,63.0,63.0
647.8000000715256,bRMS,363,1754917,,,Q,,images/rms/f42887_e_156.jpg,main,1.0,400.0,False,True,0.0,63.0,63.0
662.5,bRMS,364,1756357,,,P,,images/rms/f42887_e_103.jpg,main,0.0,400.0,False,True,0.0,63.0,63.0
1078.0,bRMS,365,1758204,,,P,,images/rms/f42887_e_202_1.jpg,reversed,0.0,400.0,False,True,0.0,63.0,63.0
942.100000023842,bRMS,366,1759941,,,Q,,images/rms/f42887_e_064_1.jpg,reversed,1.0,400.0,False,True,0.0,63.0,63.0
665.3999999761581,bRMS,367,1761381,,,Q,,images/rms/f42887_e_053.jpg,main,1.0,400.0,False,True,0.0,63.0,63.0
1006.2000000476836,bRMS,368,1763165,,,Q,,images/rms/f42887_e_053_1.jpg,reversed,1.0,400.0,False,True,0.0,63.0,63.0
1254.399999976158,bRMS,369,1765205,,,P,,images/rms/f42887_e_258_1.jpg,reversed,0.0,400.0,False,True,0.0,63.0,63.0
773.0,bRMS,370,1766755,,,Q,,images/rms/f42887_e_140.jpg,main,1.0,400.0,False,True,0.0,63.0,63.0
862.5,bRMS,371,1768390,,,Q,,images/rms/f42887_e_127.jpg,main,1.0,400.0,False,True,0.0,63.0,63.0
1717.100000023842,bRMS,372,1770884,,,P,,images/rms/f42887_e_293_1.jpg,reversed,0.0,400.0,False,True,0.0,63.0,63.0
903.899999976158,bRMS,373,1772565,,,Q,,images/rms/f42887_e_245_1.jpg,reversed,1.0,400.0,False,True,0.0,63.0,63.0
753.1000000238419,bRMS,374,1774093,,,Q,,images/rms/f42887_e_298_1.jpg,reversed,1.0,400.0,False,True,0.0,63.0,63.0
1206.399999976158,bRMS,375,1776073,,,P,,images/rms/f42887_e_259.jpg,main,0.0,400.0,False,True,0.0,63.0,63.0
758.6000000238419,bRMS,376,1777606,,,P,,images/rms/f42887_e_202.jpg,main,0.0,400.0,False,True,0.0,63.0,63.0
983.5,bRMS,377,1779355,,,Q,,images/rms/f42887_e_072_1.jpg,reversed,1.0,400.0,False,True,0.0,63.0,63.0
992.100000023842,bRMS,378,1781133,,,P,,images/rms/f42887_e_180.jpg,main,0.0,400.0,False,True,0.0,63.0,63.0
567.5,bRMS,379,1782485,,,Q,,images/rms/f42887_e_296.jpg,main,1.0,400.0,False,True,0.0,63.0,63.0
646.5,bRMS,380,1783906,,,Q,,images/rms/f42887_e_295.jpg,main,1.0,400.0,False,True,0.0,63.0,63.0
583.6000000238419,bRMS,381,1785269,,,Q,,images/rms/f42887_e_140_1.jpg,reversed,1.0,400.0,False,True,0.0,63.0,63.0
647.1000000238419,bRMS,382,1786685,,,Q,,images/rms/f42887_e_121_1.jpg,reversed,1.0,400.0,False,True,0.0,63.0,63.0
719.5999999046326,bRMS,383,1788189,,,Q,,images/rms/f42887_e_005.jpg,main,1.0,400.0,False,True,0.0,63.0,63.0
1073.0,bRMS,384,1790037,,,P,,images/rms/f42887_e_289.jpg,main,0.0,400.0,False,True,0.0,63.0,63.0
790.6000000238419,bRMS,385,1791605,,,P,,images/rms/f42887_e_293.jpg,main,0.0,400.0,False,True,0.0,63.0,63.0
741.8999999761581,bRMS,386,1793117,,,P,,images/rms/f42887_e_064.jpg,main,0.0,400.0,False,True,0.0,63.0,63.0
744.2000000476837,bRMS,387,1794638,,,P,,images/rms/f42887_e_058_1.jpg,reversed,0.0,400.0,False,True,0.0,63.0,63.0
830.3000000715256,bRMS,388,1796236,,,Q,,images/rms/f42887_e_241_1.jpg,reversed,1.0,400.0,False,True,0.0,63.0,63.0
700.6000000238419,bRMS,389,1797717,,,P,,images/rms/f42887_e_001_1.jpg,reversed,0.0,400.0,False,True,0.0,63.0,63.0
597.8999999761581,bRMS,390,1799085,,,Q,,images/rms/f42887_e_297.jpg,main,1.0,400.0,False,True,0.0,63.0,63.0
526.7000000476837,bRMS,391,1800388,,,P,,images/rms/f42887_e_025.jpg,main,0.0,400.0,False,True,0.0,63.0,63.0
1335.3000000715256,bRMS,392,1802501,,,P,,images/rms/f42887_e_259_1.jpg,reversed,0.0,400.0,False,True,0.0,63.0,63.0
855.7000000476837,bRMS,393,1804132,,,P,,images/rms/f42887_e_121.jpg,main,0.0,400.0,False,True,0.0,63.0,63.0
671.3000000715256,bRMS,394,1805587,,,P,,images/rms/f42887_e_161.jpg,main,0.0,400.0,False,True,0.0,63.0,63.0
679.0,bRMS,395,1807045,,,P,,images/rms/f42887_e_278_1.jpg,reversed,0.0,400.0,False,True,0.0,63.0,63.0
670.1000000238419,bRMS,396,1808493,,,Q,,images/rms/f42887_e_080_1.jpg,reversed,1.0,400.0,False,True,0.0,63.0,63.0
759.2000000476837,bRMS,397,1810037,,,Q,,images/rms/f42887_e_252.jpg,main,1.0,400.0,False,True,0.0,63.0,63.0
538.8000000715256,bRMS,398,1811349,,,Q,,images/rms/f42887_e_180_1.jpg,reversed,1.0,400.0,False,True,0.0,63.0,63.0
554.6000000238419,bRMS,399,1812668,,,P,,images/rms/f42887_e_252_1.jpg,reversed,0.0,400.0,False,True,0.0,63.0,63.0
526.8999999761581,bRMS,400,1813964,,,Q,,images/rms/f42887_e_072.jpg,main,1.0,400.0,False,True,0.0,63.0,63.0
1022.5999999046326,bRMS,401,1815765,,,Q,,images/rms/f42887_e_245.jpg,main,1.0,400.0,False,True,0.0,63.0,63.0
758.7000000476837,bRMS,402,1817301,,,P,,images/rms/f42887_e_103_1.jpg,reversed,0.0,400.0,False,True,0.0,63.0,63.0
936.5,bRMS,403,1819020,,,P,,images/rms/f42887_e_297_1.jpg,reversed,0.0,400.0,False,True,0.0,63.0,63.0
