rt,trial_type,trial_index,time_elapsed,responses,name,key_press,is_stimulus,stimulus,stimulus_block,stimulus_side,time_post_trial,is_fullscreen,correct,trial_began,block,sub_block
18437.0,instructions,0,18437,,,,,,,,,,,,,
4614.0,survey-multi-choice,1,23054,"{""Q0"":""אישה"",""Q1"":""ימין"",""Q2"":""עברית""}",,,,,,,,,,,,
4359.0,survey-text,2,27413,"{""Q0"":""24"",""Q1"":""13""}",,,,,,,,,,,,
1903.0,survey-multi-choice,3,29318,"{""Q0"":""לא""}",,,,,,,,,,,,
11791.0,survey-likert,4,41110,"{""Q0"":4}",attention_2,,,,,,,,,,,
11463.0,instructions,5,52574,,,,,,,,,,,,,
,image-cpt,6,55206,,,,False,,,,,,,,,
,image-cpt,7,58341,,,,False,,,,,,,,,
,image-cpt,8,61974,,,,False,,,,,,,,,
,image-cpt,9,63005,,,,False,,,,,,,,,
,image-cpt,10,65656,,,,False,,,,,,,,,
412.0,image-cpt,11,68805,,,32,True,,,,,,,,,
496.0,image-cpt,12,72440,,,32,True,,,,,,,,,
349.0,image-cpt,13,76072,,,32,True,,,,,,,,,
,image-cpt,14,78222,,,,False,,,,,,,,,
,image-cpt,15,81856,,,,False,,,,,,,,,
,image-cpt,16,84005,,,,False,,,,,,,,,
,image-cpt,17,86154,,,,False,,,,,,,,,
,image-cpt,18,89289,,,,False,,,,,,,,,
,image-cpt,19,91938,,,,False,,,,,,,,,
499.0,image-cpt,20,94070,,,32,True,,,,,,,,,
9072.0,instructions,21,103142,,,,,,,,,,,,,
783.0,image-cpt,22,106785,,,32,True,,,,,,,,,
356.0,image-cpt,23,109418,,,32,True,,,,,,,,,
,image-cpt,24,111568,,,,False,,,,,,,,,
,image-cpt,25,115217,,,,False,,,,,,,,,
,image-cpt,26,117368,,,,False,,,,,,,,,
349.0,image-cpt,27,121018,,,32,True,,,,,,,,,
364.0,image-cpt,28,123168,,,32,True,,,,,,,,,
,image-cpt,29,126817,,,,False,,,,,,,,,
,image-cpt,30,129967,,,,False,,,,,,,,,
,image-cpt,31,133117,,,,False,,,,,,,,,
,image-cpt,32,135267,,,,False,,,,,,,,,
,image-cpt,33,138917,,,,False,,,,,,,,,
433.0,image-cpt,34,142567,,,32,True,,,,,,,,,
,image-cpt,35,144700,,,,False,,,,,,,,,
,image-cpt,36,147850,,,,False,,,,,,,,,
412.0,image-cpt,37,151000,,,32,True,,,,,,,,,
462.0,image-cpt,38,154149,,,32,True,,,,,,,,,
,image-cpt,39,157299,,,,False,,,,,,,,,
,image-cpt,40,159949,,,,False,,,,,,,,,
,image-cpt,41,162082,,,,False,,,,,,,,,
404.0,image-cpt,42,164232,,,32,True,,,,,,,,,
494.0,image-cpt,43,167382,,,32,True,,,,,,,,,
384.0,image-cpt,44,170032,,,32,True,,,,,,,,,
,image-cpt,45,173182,,,,False,,,,,,,,,
,image-cpt,46,176331,,,,False,,,,,,,,,
458.0,image-cpt,47,179481,,,32,True,,,,,,,,,
,image-cpt,48,182631,,,,False,,,,,,,,,
430.0,image-cpt,49,185781,,,32,True,,,,,,,,,
416.0,image-cpt,50,189431,,,32,True,,,,,,,,,
,image-cpt,51,192564,,,,False,,,,,,,,,
,image-cpt,52,194714,,,,False,,,,,,,,,
,image-cpt,53,197347,,,,False,,,,,,,,,
355.0,image-cpt,54,199497,,,32,True,,,,,,,,,
,image-cpt,55,202646,,,,False,,,,,,,,,
,image-cpt,56,205296,,,,False,,,,,,,,,
,image-cpt,57,208946,,,,False,,,,,,,,,
386.0,image-cpt,58,211579,,,32,True,,,,,,,,,
,image-cpt,59,215229,,,,False,,,,,,,,,
,image-cpt,60,217879,,,,False,,,,,,,,,
,image-cpt,61,220529,,,,False,,,,,,,,,
,image-cpt,62,223162,,,,False,,,,,,,,,
,image-cpt,63,225795,,,,False,,,,,,,,,
,image-cpt,64,228945,,,,False,,,,,,,,,
,image-cpt,65,231595,,,,False,,,,,,,,,
,image-cpt,66,235245,,,,False,,,,,,,,,
,image-cpt,67,237378,,,,False,,,,,,,,,
,image-cpt,68,240011,,,,False,,,,,,,,,
426.0,image-cpt,69,242661,,,32,True,,,,,,,,,
,image-cpt,70,245794,,,,False,,,,,,,,,
,image-cpt,71,248427,,,,False,,,,,,,,,
,image-cpt,72,252077,,,,False,,,,,,,,,
,image-cpt,73,255210,,,,False,,,,,,,,,
490.0,image-cpt,74,258360,,,32,True,,,,,,,,,
,image-cpt,75,260510,,,,False,,,,,,,,,
,image-cpt,76,263160,,,,False,,,,,,,,,
,image-cpt,77,265310,,,,False,,,,,,,,,
,image-cpt,78,268443,,,,False,,,,,,,,,
,image-cpt,79,270593,,,,False,,,,,,,,,
,image-cpt,80,272743,,,,False,,,,,,,,,
,image-cpt,81,275393,,,,False,,,,,,,,,
