rt,trial_type,trial_index,time_elapsed,responses,name,key_press,is_stimulus,stimulus,stimulus_block,stimulus_side,time_post_trial,is_fullscreen,correct,trial_began,block,sub_block
12058.0,instructions,0,12060,,,,,,,,,,,,,
11181.0,survey-multi-choice,1,23243,"{""Q0"":""אישה"",""Q1"":""ימין"",""Q2"":""עברית""}",,,,,,,,,,,,
4727.0,survey-text,2,27971,"{""Q0"":""22"",""Q1"":""6""}",,,,,,,,,,,,
2439.0,survey-multi-choice,3,30411,"{""Q0"":""לא""}",,,,,,,,,,,,
5486.0,survey-likert,4,35899,"{""Q0"":1}",attention_2,,,,,,,,,,,
8095.0,instructions,5,43995,,,,,,,,,,,,,
,image-cpt,6,45018,,,,False,,,,,,,,,
,image-cpt,7,48135,,,,False,,,,,,,,,
,image-cpt,8,50284,,,,False,,,,,,,,,
,image-cpt,9,52434,,,,False,,,,,,,,,
392.0,image-cpt,10,55084,,,32,True,,,,,,,,,
,image-cpt,11,57234,,,,False,,,,,,,,,
280.0,image-cpt,12,59868,,,32,True,,,,,,,,,
,image-cpt,13,63502,,,,False,,,,,,,,,
333.0,image-cpt,14,66151,,,32,False,,,,,,,,,
,image-cpt,15,69283,,,,False,,,,,,,,,
,image-cpt,16,72425,,,,False,,,,,,,,,
,image-cpt,17,75066,,,,False,,,,,,,,,
545.0,image-cpt,18,77217,,,32,True,,,,,,,,,
426.0,image-cpt,19,80851,,,32,True,,,,,,,,,
,image-cpt,20,84484,,,,False,,,,,,,,,
4454.0,instructions,21,88939,,,,,,,,,,,,,
,image-cpt,22,91081,,,,False,,,,,,,,,
,image-cpt,23,94714,,,,False,,,,,,,,,
,image-cpt,24,96847,,,,False,,,,,,,,,
316.0,image-cpt,25,100480,,,32,False,,,,,,,,,
459.0,image-cpt,26,103130,,,32,True,,,,,,,,,
,image-cpt,27,105245,,,,False,,,,,,,,,
366.0,image-cpt,28,108396,,,32,True,,,,,,,,,
,image-cpt,29,111046,,,,False,,,,,,,,,
357.0,image-cpt,30,113696,,,32,True,,,,,,,,,
,image-cpt,31,116347,,,,False,,,,,,,,,
,image-cpt,32,119497,,,,False,,,,,,,,,
307.0,image-cpt,33,122146,,,32,True,,,,,,,,,
392.0,image-cpt,34,124296,,,32,True,,,,,,,,,
,image-cpt,35,127446,,,,False,,,,,,,,,
,image-cpt,36,130596,,,,False,,,,,,,,,
,image-cpt,37,133746,,,,False,,,,,,,,,
377.0,image-cpt,38,135896,,,32,False,,,,,,,,,
419.0,image-cpt,39,139046,,,32,True,,,,,,,,,
,image-cpt,40,142195,,,,False,,,,,,,,,
,image-cpt,41,144845,,,,False,,,,,,,,,
,image-cpt,42,147995,,,,False,,,,,,,,,
,image-cpt,43,151645,,,,False,,,,,,,,,
446.0,image-cpt,44,153795,,,32,True,,,,,,,,,
392.0,image-cpt,45,157444,,,32,True,,,,,,,,,
,image-cpt,46,160079,,,,False,,,,,,,,,
,image-cpt,47,162227,,,,False,,,,,,,,,
,image-cpt,48,165878,,,,False,,,,,,,,,
,image-cpt,49,169527,,,,False,,,,,,,,,
,image-cpt,50,172677,,,,False,,,,,,,,,
373.0,image-cpt,51,174827,,,32,True,,,,,,,,,
528.0,image-cpt,52,178477,,,32,True,,,,,,,,,
,image-cpt,53,180627,,,,False,,,,,,,,,
359.0,image-cpt,54,183777,,,32,True,,,,,,,,,
,image-cpt,55,186427,,,,False,,,,,,,,,
,image-cpt,56,189077,,,,False,,,,,,,,,
,image-cpt,57,192711,,,,False,,,,,,,,,
436.0,image-cpt,58,196344,,,32,True,,,,,,,,,
547.0,image-cpt,59,198993,,,32,True,,,,,,,,,
,image-cpt,60,201126,,,,False,,,,,,,,,
,image-cpt,61,204776,,,,False,,,,,,,,,
467.0,image-cpt,62,207926,,,32,True,,,,,,,,,
373.0,image-cpt,63,211576,,,32,True,,,,,,,,,
,image-cpt,64,214225,,,,False,,,,,,,,,
,image-cpt,65,216359,,,,False,,,,,,,,,
,image-cpt,66,220009,,,,False,,,,,,,,,
434.0,image-cpt,67,222658,,,32,True,,,,,,,,,
,image-cpt,68,226308,,,,False,,,,,,,,,
391.0,image-cpt,69,228458,,,32,True,,,,,,,,,
,image-cpt,70,232108,,,,False,,,,,,,,,
,image-cpt,71,235758,,,,False,,,,,,,,,
,image-cpt,72,237908,,,,False,,,,,,,,,
391.0,image-cpt,73,240557,,,32,True,,,,,,,,,
,image-cpt,74,243708,,,,False,,,,,,,,,
415.0,image-cpt,75,246358,,,32,True,,,,,,,,,
358.0,image-cpt,76,248992,,,32,True,,,,,,,,,
347.0,image-cpt,77,251141,,,32,True,,,,,,,,,
,image-cpt,78,254291,,,,False,,,,,,,,,
,image-cpt,79,256441,,,,False,,,,,,,,,
,image-cpt,80,259575,,,,False,,,,,,,,,
,image-cpt,81,263224,,,,False,,,,,,,,,
,image-cpt,82,266873,,,,False,,,,,,,,,
,image-cpt,83,270008,,,,False,,,,,,,,,
,image-cpt,84,272157,,,,False,,,,,,,,,
,image-cpt,85,275306,,,,False,,,,,,,,,
,image-cpt,86,278440,,,,False,,,,,,,,,
,image-cpt,87,280590,,,,False,,,,,,,,,
446.0,image-cpt,88,283739,,,32,True,,,,,,,,,
,image-cpt,89,285889,,,,False,,,,,,,,,
441.0,image-cpt,90,288023,,,32,False,,,,,,,,,
,image-cpt,91,290673,,,,False,,,,,,,,,
315.0,image-cpt,92,292807,,,32,True,,,,,,,,,
,image-cpt,93,296456,,,,False,,,,,,,,,
420.0,image-cpt,94,298606,,,32,True,,,,,,,,,
,image-cpt,95,301240,,,,False,,,,,,,,,
,image-cpt,96,303389,,,,False,,,,,,,,,
399.0,image-cpt,97,306023,,,32,True,,,,,,,,,
,image-cpt,98,308671,,,,False,,,,,,,,,
,image-cpt,99,312321,,,,False,,,,,,,,,
,image-cpt,100,315454,,,,False,,,,,,,,,
748.0,image-cpt,101,319088,,,32,True,,,,,,,,,
,image-cpt,102,322237,,,,False,,,,,,,,,
397.0,image-cpt,103,325387,,,32,True,,,,,,,,,
,image-cpt,104,327537,,,,False,,,,,,,,,
,image-cpt,105,331187,,,,False,,,,,,,,,
,image-cpt,106,334337,,,,False,,,,,,,,,
,image-cpt,107,336987,,,,False,,,,,,,,,
448.0,image-cpt,108,339637,,,32,True,,,,,,,,,
