rt,trial_type,trial_index,time_elapsed,responses,name,key_press,is_stimulus,stimulus,stimulus_block,stimulus_side,time_post_trial,is_fullscreen,correct,trial_began,block,sub_block
64824.0,instructions,0,64826,,,,,,,,,,,,,
11157.0,survey-multi-choice,1,75985,"{""Q0"":""אישה"",""Q1"":""ימין"",""Q2"":""עברית""}",,,,,,,,,,,,
5535.0,survey-text,2,81521,"{""Q0"":""21"",""Q1"":""22""}",,,,,,,,,,,,
2703.0,survey-multi-choice,3,84225,"{""Q0"":""לא""}",,,,,,,,,,,,
12889.0,survey-likert,4,97115,"{""Q0"":0}",attention_2,,,,,,,,,,,
12821.0,instructions,5,109937,,,,,,,,,,,,,
,image-cpt,6,113595,,,,True,,,,,,,,,
484.0,image-cpt,7,116728,,,32,False,,,,,,,,,
,image-cpt,8,119881,,,,False,,,,,,,,,
,image-cpt,9,120928,,,,False,,,,,,,,,
509.0,image-cpt,10,123568,,,32,True,,,,,,,,,
,image-cpt,11,125718,,,,False,,,,,,,,,
,image-cpt,12,128869,,,,False,,,,,,,,,
,image-cpt,13,132503,,,,False,,,,,,,,,
518.0,image-cpt,14,134652,,,32,True,,,,,,,,,
,image-cpt,15,138301,,,,False,,,,,,,,,
,image-cpt,16,140451,,,,False,,,,,,,,,
,image-cpt,17,142601,,,,False,,,,,,,,,
,image-cpt,18,146251,,,,False,,,,,,,,,
,image-cpt,19,148901,,,,False,,,,,,,,,
472.0,image-cpt,20,151534,,,32,True,,,,,,,,,
8031.0,instructions,21,159566,,,,,,,,,,,,,
,image-cpt,22,162217,,,,False,,,,,,,,,
468.0,image-cpt,23,165851,,,32,True,,,,,,,,,
,image-cpt,24,169502,,,,False,,,,,,,,,
,image-cpt,25,172634,,,,False,,,,,,,,,
442.0,image-cpt,26,174783,,,32,True,,,,,,,,,
,image-cpt,27,176933,,,,False,,,,,,,,,
,image-cpt,28,180583,,,,False,,,,,,,,,
,image-cpt,29,182744,,,,False,,,,,,,,,
,image-cpt,30,184878,,,,False,,,,,,,,,
,image-cpt,31,187511,,,,False,,,,,,,,,
,image-cpt,32,191145,,,,False,,,,,,,,,
,image-cpt,33,194793,,,,False,,,,,,,,,
,image-cpt,34,197443,,,,False,,,,,,,,,
,image-cpt,35,200593,,,,False,,,,,,,,,
,image-cpt,36,203728,,,,False,,,,,,,,,
630.0,image-cpt,37,206877,,,32,True,,,,,,,,,
,image-cpt,38,210026,,,,False,,,,,,,,,
,image-cpt,39,213161,,,,False,,,,,,,,,
,image-cpt,40,215294,,,,False,,,,,,,,,
,image-cpt,41,217927,,,,False,,,,,,,,,
,image-cpt,42,221060,,,,False,,,,,,,,,
,image-cpt,43,223693,,,,False,,,,,,,,,
,image-cpt,44,226327,,,,False,,,,,,,,,
,image-cpt,45,229475,,,,False,,,,,,,,,
443.0,image-cpt,46,232109,,,32,True,,,,,,,,,
,image-cpt,47,235743,,,,False,,,,,,,,,
615.0,image-cpt,48,238393,,,32,True,,,,,,,,,
,image-cpt,49,242042,,,,False,,,,,,,,,
,image-cpt,50,244193,,,,False,,,,,,,,,
,image-cpt,51,247828,,,,False,,,,,,,,,
1755.0,image-cpt,52,251476,,,32,True,,,,,,,,,
547.0,image-cpt,53,255126,,,32,True,,,,,,,,,
,image-cpt,54,258276,,,,False,,,,,,,,,
483.0,image-cpt,55,261926,,,32,True,,,,,,,,,
