rt,trial_type,trial_index,time_elapsed,responses,name,key_press,is_stimulus,stimulus,stimulus_block,stimulus_side,time_post_trial,is_fullscreen,correct,trial_began,block,sub_block
22766.0,instructions,0,22766,,,,,,,,,,,,,
13174.0,survey-multi-choice,1,35942,"{""Q0"":""אישה"",""Q1"":""שמאל"",""Q2"":""עברית""}",,,,,,,,,,,,
5838.0,survey-text,2,41782,"{""Q0"":""24"",""Q1"":""11""}",,,,,,,,,,,,
2894.0,survey-multi-choice,3,44678,"{""Q0"":""לא""}",,,,,,,,,,,,
8119.0,survey-likert,4,52798,"{""Q0"":5}",attention_2,,,,,,,,,,,
6839.0,instructions,5,59638,,,,,,,,,,,,,
,image-cpt,6,62263,,,,True,,,,,,,,,
,image-cpt,7,65381,,,,False,,,,,,,,,
,image-cpt,8,68514,,,,False,,,,,,,,,
,image-cpt,9,71648,,,,False,,,,,,,,,
,image-cpt,10,73780,,,,True,,,,,,,,,
,image-cpt,11,74812,,,,False,,,,,,,,,
,image-cpt,12,76963,,,,False,,,,,,,,,
,image-cpt,13,80596,,,,False,,,,,,,,,
,image-cpt,14,83245,,,,False,,,,,,,,,
,image-cpt,15,86880,,,,False,,,,,,,,,
,image-cpt,16,89013,,,,True,,,,,,,,,
,image-cpt,17,92147,,,,False,,,,,,,,,
,image-cpt,18,95778,,,,False,,,,,,,,,
,image-cpt,19,98428,,,,False,,,,,,,,,
,image-cpt,20,102062,,,,True,,,,,,,,,
5983.0,instructions,21,108045,,,,,,,,,,,,,
424.0,image-cpt,22,111692,,,32,False,,,,,,,,,
521.0,image-cpt,23,114842,,,32,False,,,,,,,,,
459.0,image-cpt,24,116992,,,32,False,,,,,,,,,
389.0,image-cpt,25,119141,,,32,True,,,,,,,,,
367.0,image-cpt,26,122291,,,32,False,,,,,,,,,
529.0,image-cpt,27,125441,,,32,False,,,,,,,,,
403.0,image-cpt,28,128091,,,32,False,,,,,,,,,
346.0,image-cpt,29,131724,,,32,True,,,,,,,,,
409.0,image-cpt,30,134874,,,32,True,,,,,,,,,
378.0,image-cpt,31,138524,,,32,True,,,,,,,,,
345.0,image-cpt,32,140674,,,32,False,,,,,,,,,
387.0,image-cpt,33,143324,,,32,True,,,,,,,,,
329.0,image-cpt,34,145957,,,32,True,,,,,,,,,
544.0,image-cpt,35,149607,,,32,True,,,,,,,,,
478.0,image-cpt,36,153256,,,32,False,,,,,,,,,
476.0,image-cpt,37,156390,,,32,False,,,,,,,,,
479.0,image-cpt,38,159539,,,32,False,,,,,,,,,
417.0,image-cpt,39,161689,,,32,False,,,,,,,,,
539.0,image-cpt,40,164339,,,32,True,,,,,,,,,
417.0,image-cpt,41,167489,,,32,False,,,,,,,,,
388.0,image-cpt,42,170139,,,32,False,,,,,,,,,
410.0,image-cpt,43,172289,,,32,False,,,,,,,,,
484.0,image-cpt,44,175938,,,32,False,,,,,,,,,
402.0,image-cpt,45,179088,,,32,True,,,,,,,,,
369.0,image-cpt,46,182735,,,32,False,,,,,,,,,
402.0,image-cpt,47,185385,,,32,False,,,,,,,,,
360.0,image-cpt,48,187535,,,32,False,,,,,,,,,
371.0,image-cpt,49,189685,,,32,False,,,,,,,,,
349.0,image-cpt,50,192818,,,32,False,,,,,,,,,
464.0,image-cpt,51,195468,,,32,False,,,,,,,,,
374.0,image-cpt,52,198618,,,32,True,,,,,,,,,
440.0,image-cpt,53,200768,,,32,False,,,,,,,,,
418.0,image-cpt,54,203417,,,32,True,,,,,,,,,
392.0,image-cpt,55,206567,,,32,False,,,,,,,,,
362.0,image-cpt,56,209717,,,32,False,,,,,,,,,
396.0,image-cpt,57,213367,,,32,False,,,,,,,,,
395.0,image-cpt,58,216017,,,32,False,,,,,,,,,
433.0,image-cpt,59,218167,,,32,True,,,,,,,,,
411.0,image-cpt,60,220317,,,32,False,,,,,,,,,
533.0,image-cpt,61,223450,,,32,True,,,,,,,,,
360.0,image-cpt,62,225600,,,32,False,,,,,,,,,
354.0,image-cpt,63,228750,,,32,False,,,,,,,,,
356.0,image-cpt,64,232399,,,32,False,,,,,,,,,
402.0,image-cpt,65,235549,,,32,False,,,,,,,,,
357.0,image-cpt,66,237682,,,32,True,,,,,,,,,
383.0,image-cpt,67,240335,,,32,False,,,,,,,,,
357.0,image-cpt,68,243485,,,32,False,,,,,,,,,
392.0,image-cpt,69,245635,,,32,True,,,,,,,,,
450.0,image-cpt,70,248785,,,32,True,,,,,,,,,
404.0,image-cpt,71,251435,,,32,False,,,,,,,,,
378.0,image-cpt,72,255085,,,32,False,,,,,,,,,
392.0,image-cpt,73,257718,,,32,True,,,,,,,,,
351.0,image-cpt,74,260868,,,32,True,,,,,,,,,
369.0,image-cpt,75,263517,,,32,False,,,,,,,,,
343.0,image-cpt,76,267167,,,32,False,,,,,,,,,
373.0,image-cpt,77,270817,,,32,True,,,,,,,,,
308.0,image-cpt,78,273967,,,32,False,,,,,,,,,
310.0,image-cpt,79,276117,,,32,False,,,,,,,,,
400.0,image-cpt,80,279750,,,32,False,,,,,,,,,
351.0,image-cpt,81,283400,,,32,False,,,,,,,,,
397.0,image-cpt,82,285533,,,32,False,,,,,,,,,
408.0,image-cpt,83,287683,,,32,False,,,,,,,,,
290.0,image-cpt,84,289833,,,32,False,,,,,,,,,
412.0,image-cpt,85,291966,,,32,False,,,,,,,,,
407.0,image-cpt,86,295616,,,32,False,,,,,,,,,
437.0,image-cpt,87,298266,,,32,True,,,,,,,,,
411.0,image-cpt,88,301915,,,32,False,,,,,,,,,
393.0,image-cpt,89,305065,,,32,True,,,,,,,,,
411.0,image-cpt,90,307715,,,32,False,,,,,,,,,
658.0,image-cpt,91,310348,,,32,False,,,,,,,,,
712.0,image-cpt,92,313498,,,32,True,,,,,,,,,
427.0,image-cpt,93,315648,,,32,False,,,,,,,,,
421.0,image-cpt,94,318298,,,32,False,,,,,,,,,
379.0,image-cpt,95,321948,,,32,False,,,,,,,,,
361.0,image-cpt,96,325581,,,32,False,,,,,,,,,
