rt,trial_type,trial_index,time_elapsed,responses,name,key_press,is_stimulus,stimulus,stimulus_block,stimulus_side,time_post_trial,is_fullscreen,correct,trial_began,block,sub_block
22213.0,instructions,0,22213,,,,,,,,,,,,,
8374.0,survey-multi-choice,1,30589,"{""Q0"":""אישה"",""Q1"":""ימין"",""Q2"":""ערבית""}",,,,,,,,,,,,
5807.0,survey-text,2,36397,"{""Q0"":""19"",""Q1"":""17""}",,,,,,,,,,,,
3167.0,survey-multi-choice,3,39565,"{""Q0"":""לא""}",,,,,,,,,,,,
18239.0,survey-likert,4,57806,"{""Q0"":2}",attention_2,,,,,,,,,,,
26892.0,instructions,5,84698,,,,,,,,,,,,,
,image-cpt,6,87347,,,,False,,,,,,,,,
,image-cpt,7,89982,,,,False,,,,,,,,,
282.0,image-cpt,8,92130,,,32,True,,,,,,,,,
246.0,image-cpt,9,94280,,,32,True,,,,,,,,,
304.0,image-cpt,10,97413,,,32,False,,,,,,,,,
308.0,image-cpt,11,99564,,,32,True,,,,,,,,,
445.0,image-cpt,12,103197,,,32,True,,,,,,,,,
,image-cpt,13,106831,,,,False,,,,,,,,,
,image-cpt,14,107862,,,,False,,,,,,,,,
,image-cpt,15,110513,,,,False,,,,,,,,,
,image-cpt,16,113647,,,,False,,,,,,,,,
,image-cpt,17,117280,,,,False,,,,,,,,,
,image-cpt,18,119929,,,,False,,,,,,,,,
,image-cpt,19,123564,,,,False,,,,,,,,,
,image-cpt,20,125712,,,,False,,,,,,,,,
9930.0,instructions,21,135642,,,,,,,,,,,,,
,image-cpt,22,139276,,,,False,,,,,,,,,
301.0,image-cpt,23,142909,,,32,True,,,,,,,,,
,image-cpt,24,146559,,,,False,,,,,,,,,
282.0,image-cpt,25,149709,,,32,True,,,,,,,,,
,image-cpt,26,153359,,,,False,,,,,,,,,
,image-cpt,27,155509,,,,False,,,,,,,,,
,image-cpt,28,158642,,,,False,,,,,,,,,
,image-cpt,29,161792,,,,False,,,,,,,,,
,image-cpt,30,163942,,,,False,,,,,,,,,
291.0,image-cpt,31,166592,,,32,True,,,,,,,,,
,image-cpt,32,169741,,,,False,,,,,,,,,
300.0,image-cpt,33,172891,,,32,True,,,,,,,,,
,image-cpt,34,176541,,,,False,,,,,,,,,
300.0,image-cpt,35,178674,,,32,True,,,,,,,,,
471.0,image-cpt,36,182324,,,32,True,,,,,,,,,
,image-cpt,37,185973,,,,False,,,,,,,,,
,image-cpt,38,188623,,,,False,,,,,,,,,
298.0,image-cpt,39,191256,,,32,True,,,,,,,,,
,image-cpt,40,194406,,,,False,,,,,,,,,
,image-cpt,41,196556,,,,False,,,,,,,,,
300.0,image-cpt,42,199206,,,32,True,,,,,,,,,
,image-cpt,43,202856,,,,False,,,,,,,,,
,image-cpt,44,205489,,,,False,,,,,,,,,
,image-cpt,45,207639,,,,False,,,,,,,,,
306.0,image-cpt,46,210289,,,32,True,,,,,,,,,
296.0,image-cpt,47,213439,,,32,True,,,,,,,,,
298.0,image-cpt,48,215589,,,32,True,,,,,,,,,
,image-cpt,49,219238,,,,False,,,,,,,,,
,image-cpt,50,221388,,,,False,,,,,,,,,
300.0,image-cpt,51,224038,,,32,False,,,,,,,,,
307.0,image-cpt,52,226688,,,32,True,,,,,,,,,
,image-cpt,53,229838,,,,False,,,,,,,,,
,image-cpt,54,231988,,,,False,,,,,,,,,
293.0,image-cpt,55,234638,,,32,True,,,,,,,,,
,image-cpt,56,238287,,,,False,,,,,,,,,
425.0,image-cpt,57,240437,,,32,True,,,,,,,,,
307.0,image-cpt,58,243087,,,32,True,,,,,,,,,
,image-cpt,59,245720,,,,False,,,,,,,,,
,image-cpt,60,248870,,,,False,,,,,,,,,
,image-cpt,61,252020,,,,False,,,,,,,,,
,image-cpt,62,254670,,,,False,,,,,,,,,
315.0,image-cpt,63,257320,,,32,True,,,,,,,,,
,image-cpt,64,258353,,,,False,,,,,,,,,
,image-cpt,65,260503,,,,False,,,,,,,,,
,image-cpt,66,263136,,,,False,,,,,,,,,
,image-cpt,67,265286,,,,False,,,,,,,,,
,image-cpt,68,268436,,,,False,,,,,,,,,
,image-cpt,69,271086,,,,False,,,,,,,,,
,image-cpt,70,273236,,,,False,,,,,,,,,
309.0,image-cpt,71,275369,,,32,True,,,,,,,,,
256.0,image-cpt,72,279002,,,32,True,,,,,,,,,
,image-cpt,73,282652,,,,False,,,,,,,,,
,image-cpt,74,285785,,,,False,,,,,,,,,
,image-cpt,75,288935,,,,False,,,,,,,,,
,image-cpt,76,292085,,,,False,,,,,,,,,
,image-cpt,77,294735,,,,False,,,,,,,,,
266.0,image-cpt,78,297384,,,32,True,,,,,,,,,
,image-cpt,79,300534,,,,False,,,,,,,,,
,image-cpt,80,302684,,,,False,,,,,,,,,
,image-cpt,81,306334,,,,False,,,,,,,,,
332.0,image-cpt,82,309984,,,32,True,,,,,,,,,
,image-cpt,83,313134,,,,False,,,,,,,,,
,image-cpt,84,316784,,,,False,,,,,,,,,
329.0,image-cpt,85,319417,,,32,True,,,,,,,,,
,image-cpt,86,321567,,,,False,,,,,,,,,
426.0,image-cpt,87,325217,,,32,True,,,,,,,,,
