rt,trial_type,trial_index,time_elapsed,responses,name,stimulus,stimulus_block,stimulus_side,key_press,time_post_trial,is_fullscreen,correct,trial_began,block,sub_block,is_stimulus
49159.0,instructions,0,49160,,,,,,,,,,,,,
8829.0,survey-multi-choice,1,57998,"{""Q0"":""אישה"",""Q1"":""ימין"",""Q2"":""אחר""}",,,,,,,,,,,,
11578.0,survey-text,2,69579,"{""Q0"":""23"",""Q1"":""4""}",,,,,,,,,,,,
5588.0,survey-multi-choice,3,75171,"{""Q0"":""לא""}",,,,,,,,,,,,
6230.0,survey-likert,4,81403,"{""Q0"":7}",attention_2,,,,,,,,,,,
72847.0,instructions,5,154251,,,,,,,,,,,,,
2121.699999999255,bRMS,6,156795,,,images/rms/f42887_e_001.jpg,training,0.0,P,400.0,True,True,0.0,63.0,63.0,
1248.5,bRMS,7,158862,,,images/rms/f42887_e_001.jpg,training,0.0,P,400.0,True,True,0.0,63.0,63.0,
635.6999999992549,bRMS,8,160311,,,images/rms/f42887_e_001.jpg,training,0.0,P,400.0,True,True,0.0,63.0,63.0,
417.5999999996274,bRMS,9,161545,,,images/rms/f42887_e_001.jpg,training,0.0,P,400.0,True,True,0.0,63.0,63.0,
579.8999999985099,bRMS,10,162944,,,images/rms/f42887_e_001.jpg,training,0.0,P,400.0,True,True,0.0,63.0,63.0,
563.5,bRMS,11,164327,,,images/rms/f42887_e_001.jpg,training,1.0,Q,400.0,True,True,0.0,63.0,63.0,
447.7000000011176,bRMS,12,165596,,,images/rms/f42887_e_001.jpg,training,0.0,P,400.0,True,True,0.0,63.0,63.0,
461.1999999992549,bRMS,13,166911,,,images/rms/f42887_e_001.jpg,training,0.0,P,400.0,True,True,0.0,63.0,63.0,
445.4000000003725,bRMS,14,168194,,,images/rms/f42887_e_001.jpg,training,1.0,Q,400.0,True,True,0.0,63.0,63.0,
403.30000000074506,bRMS,15,169411,,,images/rms/f42887_e_001.jpg,training,0.0,P,400.0,True,True,0.0,63.0,63.0,
478.5,bRMS,16,170727,,,images/rms/f42887_e_001.jpg,training,0.0,P,400.0,True,True,0.0,63.0,63.0,
440.4000000003725,bRMS,17,171995,,,images/rms/f42887_e_001.jpg,training,0.0,P,400.0,True,True,0.0,63.0,63.0,
449.30000000074506,bRMS,18,173278,,,images/rms/f42887_e_001.jpg,training,1.0,Q,400.0,True,True,0.0,63.0,63.0,
